2Theta, Counts
61.71506	,101.67776
61.73508	,96.18598
61.7551	,96.54713
61.77512	,101.6888
61.79514	,95.16634
61.81516	,99.36001
61.83519	,95.83561
61.85521	,101.04045
61.87523	,100.58496
61.89525	,100.51594
61.91527	,98.90829
61.9353	,108.01433
61.95532	,96.47892
61.97534	,102.52092
61.99536	,100.97851
62.01538	,103.66365
62.03541	,99.95679
62.05543	,102.19057
62.07545	,100.65609
62.09547	,96.76605
62.11549	,103.46261
62.13551	,102.37997
62.15554	,100.01841
62.17556	,98.84293
62.19558	,93.81718
62.2156	,101.68168
62.23562	,102.81515
62.25565	,101.69164
62.27567	,104.22026
62.29569	,94.22592
62.31571	,94.00781
62.33573	,100.56619
62.35576,	96.207
62.37578	,98.85321
62.3958	,104.66845
62.41582	,101.79635
62.43585	,104.91872
62.45587,	96.5477
62.47589	,100.52984
62.49591	,111.51853
62.51593	,102.74378
62.53595	,94.22076
62.55598	,96.00723
62.576	,100.98823
62.59602	,102.05494
62.61604	,107.58135
62.63606	,100.9194
62.65609	,105.00948
62.67611	,102.32855
62.69613	,105.68511
62.71615	,100.16161
62.73617	,102.24627
62.7562	,99.82855
62.77622	,100.32597
62.79624	,104.66766
62.81626	,95.56209
62.83629	,93.47858
62.85631	,94.46098
62.87633	,101.00456
62.89635	,104.98686
62.91637	,92.09834
62.9364	,99.20011
62.95642	,101.62974
62.97644	,97.86275
62.99646	,99.76642
63.01648	,102.84163
63.03651	,95.59204
63.05653	,96.41381
63.07655	,95.61318
63.09657	,97.93127
63.1166	,92.61332
63.13662	,98.53988
63.15664	,98.10989
63.17666	,95.07425
63.19668,	98.4238
63.21671	,97.84308
63.23673	,97.91044
63.25675	,99.30037
63.27677	,94.59194
63.29679	,99.28795
63.31682	,90.92031
63.33684	,91.26731
63.35686	,97.43588
63.37688	,101.48629
63.39691	,102.92289
63.41693	,98.06509
63.43695	,93.70131
63.45697	,98.59524
63.477	,97.71877
63.49702	,101.54436
63.51704	,102.32683
63.53706	,104.02731
63.55708,	98.7079
63.57711	,101.50456
63.59713	,96.30264
63.61715	,97.02743
63.63717	,100.71128
63.6572	,97.68489
63.67722	,94.90634
63.69724	,98.05321
63.71726	,96.36618
63.73729	,102.81443
63.75731	,97.59097
63.77733	,99.93821
63.79735	,105.06157
63.81737	,97.86953
63.8374	,92.90902
63.857,42	96.16
63.87744	,92.39253
63.89746	,98.39273
63.91749	,98.51133
63.93751	,95.04537
63.95753	,97.94046
63.97755	,97.47034
63.99758	1,03.07493
64.0176	,99.04142
64.03762	,96.41689
64.05764	,97.06737
64.07767,	99.329
64.09769	,96.72549
64.11771	,92.92074
64.13773	,96.45063
64.15775	,96.00109
64.17778	,98.33824
64.1978	,100.65967
64.21782	,103.27115
64.23785	,95.61234
64.25787	,91.15045
64.27789	,101.52221
64.29791	,101.93492
64.31793	,103.08242
64.33796	,95.14706
64.35798	,99.87491
64.378	,95.06939
64.39802	,105.15139
64.41805	,106.46819
64.43807	,100.66598
64.45809	,97.68672
64.47811	,93.27766
64.49814	,104.06777
64.51816	,99.51816
64.53818	,103.8128
64.5582	,111.66752
64.57823	,106.15161
64.59825	,97.43095
64.61827	,106.38097
64.63829	,102.67555
64.65832	,115.87372
64.67834	,112.33453
64.69836	,114.76487
64.71839	,122.64805
64.73841	,124.77589
64.75843	,130.64516
64.77845	,138.3331
64.79848	,138.19236
64.8185	,153.8113
64.83852	,161.17862
64.85854	,165.73394
64.87856	,172.60692
64.89859	,179.2005
64.91861	,186.60229
64.93863	,184.67137
64.95866	,192.37807
64.97868	,193.79022
64.9987	,204.71665
65.01872	,214.41411
65.03875	,215.98775
65.05877	,215.04655
65.07879	,221.35528
65.09881	,209.20675
65.11884	,206.42734
65.13886	,204.06382
65.15888	,203.51674
65.1789	,207.25212
65.19893	,202.94515
65.21895	,195.33026
65.23897	,177.22977
65.259	,179.36678
65.27902	,173.38686
65.29904	,164.62308
65.31906	,163.57312
65.33909	,157.39608
65.35911	,148.78341
65.37913	,139.45464
65.39916	,126.8795
65.41918	,127.48549
65.4392	,120.31021
65.45922	,121.28987
65.47925	,118.57293
65.49927	,115.51926
65.51929	,108.57377
65.53931	,108.84071
65.55934	,108.21586
65.57936	,98.37308
65.59938	,96.58278
65.61941	,101.24033
65.63943	,98.33901
65.65945	,103.43173
65.67947	,102.03454
65.6995	,98.88071
65.71952	,102.11385
65.73954	,100.82446
65.75956	,95.13743
65.77959	,95.50044
65.79961	,99.61379
65.81963	,94.92766
65.83966,	96.3712
65.85968	,95.38292
65.8797	,94.73777
65.89972,	97.8896
65.91975	,94.35571
65.93977	,95.06138
65.95979,	95.6933
65.97982	,96.41518
65.99984	,90.87322
66.01986	,88.66231
66.03988	,97.04556
66.05991,	91.6774
66.07993	,90.76101
66.09995	,95.34347
66.11998	,93.52881
66.14	,95.81362
66.16002	,90.62393
66.18004	,95.90848
66.20007	,96.61623
66.22009	,90.32882
66.24011	,90.48463
66.26014	,89.35009
66.28016,	95.9297
66.30018	,97.17431
66.32021	,88.18558
66.34023	,93.51433
66.36025	,91.53454
66.38027	,95.90556
66.4003	,94.22909
66.42032	,90.06185
66.44034	,95.18083
66.46037	,96.00921
66.48039	,92.28771
66.50041,	91.3284
66.52044	,96.84623
66.54046	,96.14108
66.56048,	97.1253
66.58051	,92.67161
66.60053	,90.92031
66.62055	,90.72251
66.64057	,98.72694
66.6606	,87.85484
66.68062	,89.74165
66.70064	,94.97416
66.72067,	91.5316
66.74069	,92.44014
66.76071	,91.82166
66.78074	,93.90878
66.80076	,93.46132
66.82078	,89.44809
66.8408	,90.55287
66.86083,	90.4003
66.88085	,87.47425
66.90087	,88.95476
66.9209	,92.11083
66.94092,	90.9942
66.96094	,82.24618
66.98097	,92.08565
67.00099	,93.69064
67.02101	,90.42332
67.04103	,90.42072
67.06106,	96.5112
67.08108	,88.55181
67.10111	,100.5371
67.12113	,91.03345
67.14115	,91.24617
67.16118	,88.15533
67.1812	,96.29857
67.20122	,89.08604
67.22124,	90.6986
67.24127	,95.25977
67.26129	,94.59116
67.28131	,93.25965
67.30134	,91.45056
67.32136,	98.5983
67.34138,	97.4459
67.36141,	93.1374
67.38143	,98.01786
67.40145	,93.77561
67.42148,	89.1118
67.4415	,92.43076
67.46152	,98.11827
67.48155	,90.68336
67.50157	,89.82774
67.52159	,89.38474
67.54162	,90.43552
67.56164	,88.96836
67.58166,	92.397
67.60169	,92.29828
67.62171	,92.07816
67.64173	,85.99154
67.66176	,89.24814
67.68178	,87.40271
67.7018	,91.20405
67.72183	,91.83963
67.74185	,85.76641
67.76187	,87.87526
67.7819,	89.2172
67.80192,	94.4682
67.82194	,91.74829
67.84197	,87.38233
67.86199	,91.20853
67.88201,	91.2354
67.90204	,91.46492
67.92206	,87.18067
67.94208	,85.50179
67.96211	,88.27878
67.98213	,95.55857
68.00215	,92.63281
68.02218	,100.77993
68.0422	,92.26846
68.06222	,84.27568
68.08225	,88.27792
68.10227	,88.56198
68.12229	,88.71166
68.14232	,87.42768
68.16234	,88.16734
68.18236	,87.10565
68.20239	,86.36767
68.22241	,85.67406
68.24243	,91.14847
68.26246	,92.53411
68.28248,	92.6486
68.30251	,91.92908
68.32253	,95.45628
68.34255	,91.39376
68.36258	,90.97244
68.3826	,88.86297
68.40262	,87.94152
68.42265,	95.2781
68.44267	,92.63665
68.46269,	93.4492
68.48272	,89.10581
68.50274	,87.28059
68.52276	,92.35624
68.54279	,90.30959
68.56281	,87.25689
68.58283	,85.14837
68.60286	,88.23482
68.62288	,91.15023
68.6429	,90.16158
68.66293	,87.24118
68.68295	,90.82414
68.70298	,90.49876
68.723	,91.92102
68.74302	,90.89578
68.76305	,90.46133
68.78307,	82.6999
68.80309	,87.58435
68.82312	,87.67266
68.84314	,87.72538
68.86316	,89.93519
68.88319	,89.00187
68.90321	,93.47672
68.92324	,89.80113
68.94326	,89.47114
68.96328	,96.17636
68.98331	,93.76522
69.00333	,85.62423
69.02335	,90.81245
69.04338	,92.23873
69.0634	,96.62049
69.08343	,91.38345
69.10345,	89.3995
69.12347	,86.98432
69.1435	,91.14942
69.16352	,91.85418
69.18355	,89.91258
69.20357	,94.62271
69.22359	,94.03662
69.24362	,90.31117
69.26364,	88.7886
69.28366	,86.97402
69.30369	,89.18798
69.32371	,88.04013
69.34373	,86.85857
69.36376	,92.15399
69.38378	,88.96468
69.40381	,91.41139
69.42383	,86.04278
69.44385	,91.65023
69.46388	,88.67432
69.4839,	91.1308
69.50393	,88.41351
69.52395	,88.18347
69.54397	,91.05543
69.564	,91.65157
69.58402	,91.65482
69.60405,	93.984
69.62407	,96.89194
69.64409	,96.73647
69.66412	,90.07547
69.68414	,87.44659
69.70416	,88.65015
69.72419	,91.25681
69.74421	,88.95004
69.76424	,90.30823
69.78426	,88.09187
69.80428	,86.43825
69.82431,	87.6063
69.84433	,90.07723
69.86436	,84.14499
69.88438	,82.88288
69.9044	,86.47508
69.92443	,85.70542
69.94445	,85.83705
69.96448	,86.07908
69.9845	,89.67988
70.00452,	92.4514
70.02455	,85.59556
70.04457	,87.62358
70.0646,	87.5667
70.08462	,95.06981
70.10464	,92.53685
70.12467	,96.73036
70.14469	,91.91327
70.16472	,95.15651
70.18474	,89.67286
70.20476	,85.14439
70.22479	,90.71491
70.24481	,87.89367
70.26484	,85.78717
70.28486	,81.28221
70.30488	,89.92328
70.32491	,88.52385
70.34493	,85.70477
70.36496,	91.3496
70.38498	,92.24088
70.405	,89.36345
70.42503	,89.84423
70.44505	,85.64151
70.46508	,88.04289
70.4851	,91.23374
70.50513	,90.32954
70.52515	,84.90413
70.54517	,93.01926
70.5652	,88.81807
70.58522,	86.0863
70.60525	,91.51391
70.62527	,89.81631
70.64529	,90.68642
70.66532	,91.14348
70.68534,	90.6636
70.70537	,87.23177
70.72539	,96.61691
70.74542	,87.88197
70.76544	,91.07448
70.78546	,83.42006
70.80549	,86.54998
70.82551	,86.57218
70.84554	,78.48266
70.86556,	85.0957
70.88558	,86.64896
70.90561	,87.77518
70.92563	,92.38231
70.94566	,94.66056
70.96568,	89.1376
70.98571	,88.08338
71.00573	,87.98554
71.02575	,83.23811
71.04578	,88.87983
71.0658	,91.15391
71.08583	,90.13555
71.10585,	88.9612
71.12588	,86.55242
71.1459	,94.09286
71.16592	,83.14459
71.18595	,92.47476
71.20597	,93.06655
71.226	,88.62459
71.24602,	88.9013
71.26605	,80.04442
71.28607	,87.16937
71.30609	,85.16291
71.32612	,86.79319
71.34614	,90.29969
71.36617	,86.16472
71.38619	,92.09614
71.40622	,90.02718
71.42624	,90.13021
71.44627	,90.15609
71.46629	,93.08142
71.48631	,92.31775
71.50634	,86.20442
71.52636	,92.19053
71.54639	,89.37745
71.56641,	84.0479
71.58644	,84.10841
71.60646	,87.98707
71.62649	,90.13294
71.64651	,91.06352
71.66653	,90.28515
71.68656	,88.67971
71.70658	,88.43918
71.72661	,88.82651
71.74663	,86.38999
71.76666	,85.72355
71.78668	,90.78179
71.80671	,84.25229
71.82673	,87.43216
71.84675	,88.32993
71.86678	,83.56511
71.8868	,88.53877
71.90683	,85.32784
71.92685,	88.306
71.94688	,89.29267
71.9669	,89.85547
71.98693	,80.47204
72.00695	,82.99797
72.02698	,83.98778
72.047	,84.79259
72.06703	,88.27099
72.08705	,85.19321
72.10707	,90.08046
72.1271	,89.10184
72.14712	,87.38423
72.167,15	83.03
72.18717	,88.09187
72.2072	,87.72566
72.22722	,86.31291
72.24725,	82.6218
72.26727	,90.99084
72.2873	,88.18949
72.30732	,91.41432
72.32735	,90.16365
72.34737	,86.34356
72.3674	,86.21723
72.38742,	93.1777
72.40745	,94.09474
72.42747,	91.0575
72.44749	,85.58493
72.46752,	81.8777
72.48754	,94.05013
72.50757	,88.29164
72.52759	,88.35225
72.54762	,86.90607
72.56764	,86.40211
72.58767	,94.14201
72.60769	,94.41985
72.62772	,91.17323
72.64774	,91.47413
72.66777	,88.20666
72.68779	,82.93313
72.70782	,90.73387
72.72784	,87.63465
72.74787	,88.01899
72.76789	,88.67886
72.78792	,85.25198
72.80794	,87.76812
72.82797	,94.68756
72.84799,	95.0809
72.86802,	88.335
72.88804	,85.82883
72.90806	,80.82858
72.92809,	82.8997
72.94812	,85.17234
72.96814	,86.95833
72.98816	,88.17469
73.00819	,89.14102
73.02821	,95.35113
73.04824,	87.5161
73.06826	,91.95431
73.08829	,90.23509
73.10831	,86.24648
73.12834	,88.99968
73.14836	,92.82482
73.16839	,88.08504
73.18841	,88.31095
73.20844	,88.23327
73.22846	,92.12728
73.24849	,87.69674
73.26851,	85.4742
73.28854	,89.39956
73.30856	,90.71621
73.32859	,88.14804
73.34861	,87.42697
73.36864	,91.42533
73.38866	,90.91486
73.40869	,92.97419
73.42871	,85.75308
73.44874	,89.94579
73.46876	,84.05333
73.48879	,88.10436
73.50881	,86.23316
73.52884	,86.01556
73.54886	,93.78499
73.56889	,92.68153
73.58891	,92.92937
73.60894	,88.53767
73.62896	,82.08647
73.64899	,89.34743
73.66902	,87.62006
73.68904	,93.35638
73.70907	,87.80809
73.72909	,88.91424
73.74912	,92.18681
73.76914	,91.98417
73.78917	,91.92934
73.80919	,83.85112
73.82922	,87.27223
73.84924	,88.32855
73.86927	,94.20727
73.88929	,95.77584
73.90932	,90.47512
73.92934	,90.40573
73.94937	,87.33455
73.96939	,84.52863
73.98942	,84.23392
74.00944	,90.26226
74.02947	,92.55701
74.04949,	95.1764
74.06952,	90.0423
74.08954	,88.17133
74.10957	,102.18095
74.12959,	93.4425
74.14962	,91.97639
74.16964	,97.13672
74.18967	,99.05017
74.2097	,105.66966
74.22972	,97.72426
74.24975	,101.68832
74.26977	,110.39465
74.2898	,104.45838
74.30982,	106.6141
74.32985	,114.66405
74.34987	,122.79934
74.3699	,126.69663
74.38992	,147.91961
74.40995	,149.69916
74.42998	,167.78344
74.45	,191.62649
74.47003	,228.66561
74.49005,	264.8707
74.51008	,277.94785
74.5301	,309.92971
74.55013	,322.95484
74.57015	,335.73287
74.59018	,340.94737
74.6102,	342.3914
74.63023	,346.72803
74.65025	,328.85502
74.67028,	339.8645
74.69031	,339.69056
74.71033	,340.41154
74.73036	,340.57736
74.75038	,332.20759
74.77041	,327.18622
74.79043	,318.73363
74.81046,	311.341
74.83048	,291.80531
74.85051,	285.1207
74.87053	,256.63758
74.89056	,244.38089
74.91059	,218.34046
74.93061	,214.40421
74.95064	,199.07772
74.97066	,182.48103
74.99069	,176.90799
75.01071	,154.88698
75.03074	,153.27241
75.05076	,141.96246
75.07079	,132.14087
75.09082	,130.03582
75.11084	,118.99666
75.13087	,108.77571
75.15089	,106.27347
75.17092	,112.89666
75.19094	,109.91318
75.21097	,107.51789
75.231	,96.80349
75.25102	,100.41733
75.27105	,96.95064
75.29107	,98.25403
75.3111	,99.68858
75.33112	,98.54986
75.35115	,95.98412
75.37118	,94.88121
75.3912	,100.13529
75.41123	,82.40221
75.43125	,88.04868
75.45128	,77.99402
75.4713	,85.34851
75.49133	,89.91929
75.51135	,89.59725
75.53138	,88.07779
75.55141	,95.61165
75.57143	,91.40486
75.59146	,90.82003
75.61148	,85.20839
75.63151	,87.10732
75.65153	,85.49367
75.67156	,89.97856
75.69159	,85.66577
75.71161	,92.28174
75.73164	,90.00176
75.75166	,83.66133
75.77169,	89.3144
75.79172	,78.54427
75.81174	,79.29281
75.83177	,83.94885
75.85179	,88.52833
75.87182	,88.84987
75.89185	,84.03059
75.91187	,81.83478
75.9319	,87.37912
75.95192	,87.15295
75.97195,	82.3822
75.99197	,84.82078
76.012	,89.55517
76.03203	,84.52589
76.05205	,92.16476
76.07208	,89.53168
76.0921	,86.43004
76.11213	,82.45665
76.13216	,82.62813
76.15218	,80.18504
76.17221	,81.81333
76.19223	,87.85077
76.21226,	89.0242
76.23229	,85.65532
76.25231	,89.53774
76.27234,	85.1395
76.29236	,88.92116
76.31239	,87.40236
76.33242	,82.55103
76.35244	,89.56893
76.37247	,88.98229
76.3925	,86.91601
76.41252	,83.52623
76.43255	,83.46835
76.45257	,83.49723
76.4726	,85.87097
76.49263	,86.98362
76.51265,	85.3047
76.53268	,79.28305
76.5527	,87.77636
76.57273	,79.49377
76.59276	,81.48339
76.61278	,85.45205
76.63281	,86.51913
76.65283	,87.49701
76.67286	,84.49367
76.69289	,83.49099
76.71291	,85.48826
76.73294	,91.50967
76.75297	,90.01838
76.77299	,80.22065
76.79302	,83.84526
76.81304	,92.26935
76.83307	,86.10242
76.8531,	85.1803
76.87312	,82.67006
76.89315	,83.89957
76.91318	,83.70524
76.9332	,83.66763
76.95323	,78.38978
76.97325	,77.83534
76.99328	,80.17996
77.01331	,85.88086
77.03333	,80.37647
77.05336,	81.9622
77.07339	,86.45471
77.09341	,88.22671
77.11344	,90.30773
77.13346	,94.83465
77.15349	,88.77203
77.17352	,90.09984
77.19354	,77.97768
77.21357	,83.47449
77.2336	,79.60958
77.25362	,78.36005
77.27365	,84.20062
77.29367	,91.41524
77.3137	,85.92253
77.33373	,84.21984
77.35375	,87.19227
77.37378	,88.04898
77.39381	,83.45395
77.41383	,84.97023
77.43386	,84.51162
77.45389	,94.78472
77.47391	,87.16349
77.49394,	78.2368
77.51397	,80.30197
77.53399,	79.453
77.55402	,80.79765
77.57405	,78.04483
77.59407	,78.78142
77.6141	,86.66829
77.63412	,81.06318
77.65415,	81.6961
77.67418	,87.36664
77.6942	,87.59124
77.71423	,87.97378
77.73426	,86.67428
77.75428	,87.97643
77.77431	,90.60716
77.79434	,83.12222
77.81436	,88.23049
77.83439	,85.21236
77.85442	,82.08467
77.87444	,78.11982
77.89447	,84.28771
77.9145	,87.75768
77.93452	,80.07485
77.95455	,80.53066
77.97458	,76.34734
77.9946	,81.38962
78.01463	,82.38662
78.03466	,86.38856
78.05468	,84.23914
78.07471,	84.0556
78.09474	,80.97333
78.11476	,88.41988
78.13479	,83.99022
78.15482	,88.78502
78.17484	,81.83046
78.19487	,85.03948
78.2149	,83.41058
78.23492	,83.31077
78.25495	,80.06662
78.27498	,85.24829
78.295,	87.4001
78.31503	,79.39681
78.33506	,86.04736
78.35508	,86.00788
78.37511	,85.67193
78.39514	,88.02512
78.41516	,84.04402
78.43519,	82.1037
78.45522,	84.0524
78.47524	,86.67648
78.49527	,84.17102
78.5153	,81.89282
78.53532	,84.85055
78.55535	,86.35328
78.57538	,82.23666
78.59541	,77.07404
78.61543	,81.49261
78.63546	,83.75625
78.65549	,84.73244
78.67551	,76.01092
78.69554	,81.19625
78.71557	,78.96417
78.73559	,77.00603
78.75562	,79.16733
78.77565	,88.16432
78.79568	,83.01613
78.8157,	83.2847
78.83573	,89.01387
78.85576	,87.19524
78.87578	,82.34137
78.89581	,81.86102
78.91584	,79.26259
78.93586	,79.23177
78.95589	,87.00625
78.97592	,80.67509
78.99595	,81.27839
79.01597	,83.65548
79.036	,79.03312
79.05603	,84.71964
79.07605	,83.41965
79.09608	,79.51439
79.11611	,80.97638
79.13613	,78.17576
79.15616	,84.93436
79.17619	,84.36984
79.19622,	82.2699
79.21624	,88.03325
79.23627	,83.33512
79.2563	,87.91082
79.27632	,81.79457
79.29635	,79.56905
79.31638,	83.1424
79.3364	,79.18229
79.35643	,81.96518
79.37646	,88.06999
79.39649	,87.76432
79.41651	,83.26398
79.43654	,89.88566
79.45657	,86.02147
79.4766	,79.06815
79.49662	,84.63876
79.51665	,82.09483
79.53668	,84.02406
79.5567	,87.81086
79.57673,	84.1925
79.59676	,83.59777
79.61679	,76.10429
79.63681	,84.24181
79.65684	,83.43792
79.67687	,82.70211
79.69689	,88.69191
79.71692	,90.42675
79.73695	,82.53113
79.75698	,84.96565
79.777,	85.0417
79.79703	,81.85203
79.81706	,78.43663
79.83709	,85.07812
79.85711	,87.78679
79.87714	,86.52515
79.89717	,84.12493
79.9172	,85.81719
79.93722	,89.35583
79.95725	,84.15696
79.97728	,81.30182
79.99731	,82.20453
80.01733	,81.84516
80.03736	,84.13329
80.05739	,82.80228
80.07741	,87.39647
80.09744	,80.13315
80.11747	,86.84689
80.1375	,80.40579
80.15753	,78.73294
80.17755	,85.31801
80.19758	,87.61891
80.21761	,84.74057
80.23763	,79.63568
80.25766,	84.5551
80.27769	,82.75557
80.29772	,81.99574
80.31775	,82.15607
80.33777	,85.05979
80.3578	,82.43733
80.37783	,86.68661
80.39786	,86.33544
80.41788	,84.48527
80.43791	,84.19765
80.45794	,83.34834
80.47797,	84.4335
80.49799	,86.16568
80.51802	,81.52788
80.53805	,81.01438
80.55808	,86.13775
80.5781	,80.80773
80.59813	,85.28116
80.61816	,81.50774
80.63819	,87.33541
80.65822	,85.11208
80.67824	,83.68895
80.69827	,84.47223
80.7183	,77.09282
80.73833	,78.79433
80.75835	,82.96055
80.77838	,82.45864
80.79841	,79.88238
80.81844	,84.28554
80.83846	,86.63261
80.85849	,90.79426
80.87852	,85.68639
80.89855	,85.44141
80.91857	,85.25027
80.9386	,88.49153
80.95863	,84.15586
80.97866	,84.56055
80.99869	,82.13263
81.01872	,81.74965
81.03874	,82.72284
81.05877	,85.38466
81.0788	,80.21527
81.09883,	79.3883
81.11885	,87.32152
81.13888	,81.08224
81.15891	,82.55894
81.17894	,89.23795
81.19897	,83.26897
81.21899,	85.1033
81.23902	,89.17599
81.25905	,85.37278
81.27908	,87.96501
81.2991	,87.09464
81.31913	,85.00287
81.33916,	81.4539
81.35919	,84.13259
81.37922	,93.70368
81.39924	,86.66227
81.41927	,85.58129
81.4393	,82.17745
81.45933	,84.96577
81.47936	,91.05014
81.49939	,85.23338
81.51941	,86.41741
81.53944	,85.95658
81.55947	,85.86748
81.5795	,88.35051
81.59952	,93.51485
81.61955	,88.01184
81.63958	,93.80628
81.65961	,93.47596
81.67964	,87.47009
81.69967	,93.52984
81.71969	,93.77227
81.73972	,97.41778
81.75975	,94.79208
81.77978,	101.898
81.79981	,104.08842
81.81984	,108.58007
81.83986	,102.42847
81.85989	,109.04806
81.87992	,115.38657
81.89995,	121.3032
81.91998	,127.55326
81.94	,133.01944
81.96003	,143.29503
81.98006	,147.16417
82.00009	,176.97599
82.02012,	192.1386
82.04015	,225.67361
82.06017	,257.58287
82.0802	,278.90505
82.10023	,313.41112
82.12026	,351.40153
82.14029	,364.45326
82.16032	,361.87497
82.18034,	360.6564
82.20037	,351.09947
82.2204	,344.71293
82.24043	,347.06671
82.26046	,341.47595
82.28049	,353.41085
82.30051,	344.461
82.32054	,344.57457
82.34057	,352.24315
82.3606	,352.91913
82.38063	,354.05885
82.40066	,356.99821
82.42068	,330.03054
82.44071	,313.78683
82.46074	,290.28198
82.48077	,275.90687
82.5008	,240.63999
82.52083	,239.21952
82.54085	,225.29386
82.56088	,200.48641
82.58091	,196.17216
82.60094	,183.12722
82.62097	,171.55725
82.641	,166.64407
82.66103,	151.2833
82.68105	,145.69295
82.70108	,134.85815
82.72111	,129.87152
82.74114	,125.68107
82.76117,	117.8604
82.7812	,115.87743
82.80123	,111.22256
82.82125	,96.61482
82.84128	,96.58811
82.86131	,94.68071
82.88134	,93.16313
82.90137	,94.58208
82.9214	,91.33851
82.94143,	91.4023
82.96145	,93.90949
82.98148	,89.20667
83.00151,	95.4187
83.02154,	88.8335
83.04157	,90.60141
83.0616	,91.44713
83.08163	,84.93432
83.10166	,88.40213
83.12169	,85.72489
83.14171	,80.62547
83.16174	,81.58757
83.18177,	77.2785
83.2018	,83.98025
83.22183	,82.81217
83.24186	,85.11401
83.26189	,88.84805
83.28191	,84.48731
83.30194	,86.06751
83.32197	,84.49819
83.342	,83.80092
83.36203	,87.90196
83.38206	,82.89646
83.40209	,82.59622
83.42212	,78.72347
83.44215	,83.96168
83.46218	,81.10682
83.4822	,83.86776
83.50223	,86.49666
83.52226,	83.8658
83.54229	,81.83061
83.56232	,77.50817
83.58235	,85.21509
83.60238	,84.94305
83.62241	,81.23962
83.64244,	79.8389
83.66246	,80.19901
83.68249	,82.31774
83.70252	,77.66396
83.72255	,83.59396
83.74258	,83.16478
83.76261	,83.94068
83.78264	,82.23153
83.80267,	84.3191
83.8227	,76.93572
83.84272	,78.50971
83.86275	,83.81757
83.88278	,81.64182
83.90281	,79.83458
83.92284	,80.75892
83.94287	,83.47718
83.9629	,85.15599
83.98293	,86.54676
84.00296	,78.09006
84.02299	,84.53861
84.04302,	79.4941
84.06305	,83.26466
84.08308	,86.32628
84.1031	,83.24564
84.12313	,79.26475
84.14316,	86.5188
84.16319,	83.1257
84.18322	,84.60765
84.20325	,85.86832
84.22328,	80.3181
84.24331	,80.95396
84.26334,	81.0186
84.28337	,78.12037
84.3034	,80.58881
84.32342	,90.19363
84.34345	,82.21499
84.36348	,83.32695
84.38351	,82.83674
84.40354	,79.82324
84.42357	,82.65432
84.4436	,79.74738
84.46363	,84.34651
84.48366	,81.37282
84.50369	,83.94121
84.52372	,82.04501
84.54375	,80.88791
84.56378	,83.59878
84.58381	,82.99836
84.60384,	79.3395
84.62387	,79.46336
84.6439	,80.46549
84.66393,	76.8876
84.68395	,75.17792
84.70398	,82.89571
84.72401	,83.64927
84.74404	,83.99592
84.76407	,83.17631
84.7841	,82.70437
84.80413	,82.26329
84.82416	,88.17223
84.84419	,81.42617
84.86422	,77.86057
84.88425	,81.70853
84.90428	,85.58425
84.92431	,79.51973
84.94434	,84.91793
84.96437	,75.77656
84.9844	,77.61781
85.00443	,82.53499
85.02446	,85.02075
85.04449	,90.58787
85.06452	,81.80051
85.08455,	80.0142
85.10458	,77.97274
85.1246,	80.9366
85.14463	,74.08624
85.16466	,81.66928
85.18469	,80.21344
85.20472,	84.092
85.22475	,86.83627
85.24478	,85.19724
85.26481,	84.6724
85.28484	,83.29106
85.30487	,77.50996
85.3249	,80.47332
85.34493	,80.47409
85.36496	,80.57898
85.38499	,78.96137
85.40502	,82.18691
85.42505	,80.93048
85.44508	,78.93713
85.46511	,77.90956
85.48514	,79.28855
85.50517	,77.65068
85.5252	,83.35906
85.54523	,82.26977
85.56526	,79.74081
85.58529	,80.71644
85.60532	,80.38164
85.62535	,80.81305
85.64538	,79.10353
85.66541	,73.46161
85.68544,	81.115
85.70547	,79.21267
85.7255	,82.70173
85.74553	,85.27748
85.76556	,80.99758
85.78559	,82.94489
85.80562,	79.1613
85.82565	,78.14554
85.84568	,82.84776
85.86571	,76.58529
85.88574,	73.795
85.90577	,76.42334
85.9258	,83.40403
85.94583	,79.23023
85.96586	,80.13325
85.98589	,80.79094
86.00592	,78.64639
86.02595	,80.92407
86.04598	,78.42263
86.06601,	79.7081
86.08604	,84.47074
86.10607	,79.69544
86.1261	,80.33947
86.14613,	85.8132
86.16616,	84.8197
86.18619	,80.57022
86.20622	,82.95314
86.22625	,86.51471
86.24628	,89.36196
86.26631	,83.71732
86.28634	,82.19896
86.30637	,79.32771
86.3264	,86.36957
86.34643	,82.55487
86.36646	,80.52592
86.38649	,78.20678
86.40652	,77.87585
86.42655	,80.81718
86.44658	,82.60079
86.46661	,82.96733
86.48664	,82.28928
86.50667	,77.55864
86.5267	,81.26844
86.54674	,81.32053
86.56677	,81.77154
86.5868	,80.12401
86.60683	,80.01204
86.62686	,82.68162
86.64689	,78.39267
86.66692	,83.16488
86.68695	,83.85475
86.70698	,85.93835
86.72701	,86.13767
86.74704	,82.65562
86.76707	,83.68534
86.7871	,82.66354
86.80713	,88.72572
86.82716,	81.0751
86.84719	,77.59281
86.86722	,82.06961
86.88725	,79.50217
86.90728	,80.11584
86.92731	,83.70359
86.94734	,80.37176
86.96737	,81.13729
86.9874	,79.28764
87.00744	,77.84994
87.02747	,84.27631
87.0475	,77.30219
87.06753	,82.89619
87.08756	,81.39175
87.10759,	82.9302
87.12762	,78.36623
87.14765	,85.66001
87.16768	,80.47626
87.18771	,79.50083
87.20774	,81.29424
