"Instparm: Type","PXC"
"Instparm: Bank",      1.00
"Instparm: Lam1",      1.54
"Instparm: Lam2",      1.54
"Instparm: Zero",  0.000000
"Instparm: Polariz.",      0.70
"Instparm: Azimuth",      0.00
"Instparm: I(L2)/I(L1)",      0.50
"Instparm: U",      9.42
"Instparm: V",    -12.57
"Instparm: W",     22.76
"Instparm: X",      0.66
"Instparm: Y",      2.50
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Instparm: Source","?"
"Samparm: InstrName",
"Samparm: Scale",    100.00
"Samparm: Type",Bragg-Brentano
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
27.3,2,0.5,1,1,1.92505
27.31,0,1,1,1,1.92574
27.32,1,1,1,1,1.92643
27.33,1,1,1,1,1.92713
27.34,2,0.5,1,1,1.92782
27.35,0,1,1,1,1.92851
27.36,2,0.5,1,1,1.9292
27.37,0,1,1,1,1.92989
27.38,3,0.333333,1,1,1.93058
27.39,0,1,1,1,1.93128
27.4,2,0.5,1,1,1.93197
27.41,1,1,1,1,1.93266
27.42,2,0.5,1,1,1.93335
27.43,1,1,1,1,1.93404
27.44,1,1,1,1,1.93473
27.45,1,1,1,1,1.93543
27.46,2,0.5,1,1,1.93612
27.47,0,1,1,1,1.93681
27.48,3,0.333333,1,1,1.9375
27.49,0,1,1,1,1.93819
27.5,1,1,1,1,1.93888
27.51,1,1,1,1,1.93957
27.52,2,0.5,1,1,1.94027
27.53,1,1,1,1,1.94096
27.54,2,0.5,1,1,1.94165
27.55,-1,1,1,1,1.94234
27.56,1,1,1,1,1.94303
27.57,0,1,1,1,1.94372
27.58,3,0.333333,1,1,1.94441
27.59,0,1,1,1,1.94511
27.6,1,1,1,1,1.9458
27.61,0,1,1,1,1.94649
27.62,1,1,1,1,1.94718
27.63,1,1,1,1,1.94787
27.64,2,0.5,1,1,1.94856
27.65,1,1,1,1,1.94925
27.66,2,0.5,1,1,1.94994
27.67,1,1,1,1,1.95064
27.68,2,0.5,1,1,1.95133
27.69,0,1,1,1,1.95202
27.7,2,0.5,1,1,1.95271
27.71,0,1,1,1,1.9534
27.72,1,1,1,1,1.95409
27.73,1,1,1,1,1.95478
27.74,1,1,1,1,1.95547
27.75,0,1,1,1,1.95616
27.76,1,1,1,1,1.95686
27.77,0,1,1,1,1.95755
27.78,1,1,1,1,1.95824
27.79,-1,1,1,1,1.95893
27.8,1,1,1,1,1.95962
27.81,-1,1,1,1,1.96031
27.82,2,0.5,1,1,1.961
27.83,0,1,1,1,1.96169
27.84,1,1,1,1,1.96238
27.85,0,1,1,1,1.96307
27.86,5,0.2,1,1,1.96377
27.87,0,1,1,1,1.96446
27.88,2,0.5,1,1,1.96515
27.89,0,1,1,1,1.96584
27.9,2,0.5,1,1,1.96653
27.91,1,1,1,1,1.96722
27.92,1,1,1,1,1.96791
27.93,0,1,1,1,1.9686
27.94,2,0.5,1,1,1.96929
27.95,-1,1,1,1,1.96998
27.96,2,0.5,1,1,1.97067
27.97,0,1,1,1,1.97137
27.98,3,0.333333,1,1,1.97206
27.99,0,1,1,1,1.97275
28,2,0.5,1,1,1.97344
28.01,1,1,1,1,1.97413
28.02,2,0.5,1,1,1.97482
28.03,1,1,1,1,1.97551
28.04,1,1,1,1,1.9762
28.05,1,1,1,1,1.97689
28.06,2,0.5,1,1,1.97758
28.07,0,1,1,1,1.97827
28.08,1,1,1,1,1.97896
28.09,0,1,1,1,1.97965
28.1,2,0.5,1,1,1.98034
28.11,1,1,1,1,1.98103
28.12,1,1,1,1,1.98172
28.13,1,1,1,1,1.98242
28.14,2,0.5,1,1,1.98311
28.15,1,1,1,1,1.9838
28.16,3,0.333333,1,1,1.98449
28.17,1,1,1,1,1.98518
28.18,1,1,1,1,1.98587
28.19,1,1,1,1,1.98656
28.2,1,1,1,1,1.98725
28.21,1,1,1,1,1.98794
28.22,1,1,1,1,1.98863
28.23,0,1,1,1,1.98932
28.24,1,1,1,1,1.99001
28.25,0,1,1,1,1.9907
28.26,1,1,1,1,1.99139
28.27,0,1,1,1,1.99208
28.28,2,0.5,1,1,1.99277
28.29,1,1,1,1,1.99346
28.3,1,1,1,1,1.99415
28.31,0,1,1,1,1.99484
28.32,1,1,1,1,1.99553
28.33,-2,1,1,1,1.99622
28.34,2,0.5,1,1,1.99691
28.35,0,1,1,1,1.9976
28.36,1,1,1,1,1.99829
28.37,0,1,1,1,1.99898
28.38,1,1,1,1,1.99967
28.39,1,1,1,1,2.00036
28.4,2,0.5,1,1,2.00105
28.41,0,1,1,1,2.00174
28.42,1,1,1,1,2.00243
28.43,0,1,1,1,2.00312
28.44,1,1,1,1,2.00381
28.45,1,1,1,1,2.0045
28.46,1,1,1,1,2.00519
28.47,1,1,1,1,2.00588
28.48,2,0.5,1,1,2.00657
28.49,1,1,1,1,2.00726
28.5,1,1,1,1,2.00795
28.51,0,1,1,1,2.00864
28.52,2,0.5,1,1,2.00933
28.53,0,1,1,1,2.01002
28.54,1,1,1,1,2.01071
28.55,-2,1,1,1,2.0114
28.56,1,1,1,1,2.01209
28.57,0,1,1,1,2.01278
28.58,2,0.5,1,1,2.01347
28.59,0,1,1,1,2.01416
28.6,1,1,1,1,2.01485
28.61,0,1,1,1,2.01554
28.62,1,1,1,1,2.01623
28.63,1,1,1,1,2.01692
28.64,2,0.5,1,1,2.01761
28.65,0,1,1,1,2.0183
28.66,2,0.5,1,1,2.01899
28.67,0,1,1,1,2.01968
28.68,2,0.5,1,1,2.02037
28.69,0,1,1,1,2.02106
28.7,2,0.5,1,1,2.02175
28.71,1,1,1,1,2.02244
28.72,1,1,1,1,2.02313
28.73,1,1,1,1,2.02382
28.74,2,0.5,1,1,2.02451
28.75,-1,1,1,1,2.0252
28.76,1,1,1,1,2.02589
28.77,1,1,1,1,2.02658
28.78,3,0.333333,1,1,2.02727
28.79,0,1,1,1,2.02796
28.8,1,1,1,1,2.02865
28.81,0,1,1,1,2.02934
28.82,1,1,1,1,2.03003
28.83,0,1,1,1,2.03071
28.84,2,0.5,1,1,2.0314
28.85,0,1,1,1,2.03209
28.86,5,0.2,1,1,2.03278
28.87,0,1,1,1,2.03347
28.88,1,1,1,1,2.03416
28.89,1,1,1,1,2.03485
28.9,1,1,1,1,2.03554
28.91,0,1,1,1,2.03623
28.92,1,1,1,1,2.03692
28.93,1,1,1,1,2.03761
28.94,3,0.333333,1,1,2.0383
28.95,1,1,1,1,2.03899
28.96,1,1,1,1,2.03968
28.97,0,1,1,1,2.04037
28.98,2,0.5,1,1,2.04105
28.99,0,1,1,1,2.04174
29,4,0.25,1,1,2.04243
29.01,0,1,1,1,2.04312
29.02,2,0.5,1,1,2.04381
29.03,0,1,1,1,2.0445
29.04,2,0.5,1,1,2.04519
29.05,0,1,1,1,2.04588
29.06,2,0.5,1,1,2.04657
29.07,1,1,1,1,2.04726
29.08,2,0.5,1,1,2.04795
29.09,0,1,1,1,2.04863
29.1,2,0.5,1,1,2.04932
29.11,1,1,1,1,2.05001
29.12,1,1,1,1,2.0507
29.13,1,1,1,1,2.05139
29.14,1,1,1,1,2.05208
29.15,0,1,1,1,2.05277
29.16,3,0.333333,1,1,2.05346
29.17,0,1,1,1,2.05415
29.18,2,0.5,1,1,2.05484
29.19,0,1,1,1,2.05552
29.2,2,0.5,1,1,2.05621
29.21,0,1,1,1,2.0569
29.22,1,1,1,1,2.05759
29.23,1,1,1,1,2.05828
29.24,2,0.5,1,1,2.05897
29.25,0,1,1,1,2.05966
29.26,2,0.5,1,1,2.06035
29.27,-1,1,1,1,2.06104
29.28,1,1,1,1,2.06172
29.29,1,1,1,1,2.06241
29.3,2,0.5,1,1,2.0631
29.31,0,1,1,1,2.06379
29.32,1,1,1,1,2.06448
29.33,1,1,1,1,2.06517
29.34,1,1,1,1,2.06586
29.35,1,1,1,1,2.06654
29.36,2,0.5,1,1,2.06723
29.37,0,1,1,1,2.06792
29.38,1,1,1,1,2.06861
29.39,0,1,1,1,2.0693
29.4,2,0.5,1,1,2.06999
29.41,0,1,1,1,2.07068
29.42,2,0.5,1,1,2.07137
29.43,1,1,1,1,2.07205
29.44,2,0.5,1,1,2.07274
29.45,0,1,1,1,2.07343
29.46,1,1,1,1,2.07412
29.47,-1,1,1,1,2.07481
29.48,1,1,1,1,2.0755
29.49,1,1,1,1,2.07618
29.5,2,0.5,1,1,2.07687
29.51,0,1,1,1,2.07756
29.52,2,0.5,1,1,2.07825
29.53,0,1,1,1,2.07894
29.54,2,0.5,1,1,2.07963
29.55,1,1,1,1,2.08031
29.56,1,1,1,1,2.081
29.57,0,1,1,1,2.08169
29.58,2,0.5,1,1,2.08238
29.59,-1,1,1,1,2.08307
29.6,2,0.5,1,1,2.08376
29.61,1,1,1,1,2.08444
29.62,3,0.333333,1,1,2.08513
29.63,0,1,1,1,2.08582
29.64,2,0.5,1,1,2.08651
29.65,0,1,1,1,2.0872
29.66,1,1,1,1,2.08789
29.67,0,1,1,1,2.08857
29.68,2,0.5,1,1,2.08926
29.69,0,1,1,1,2.08995
29.7,2,0.5,1,1,2.09064
29.71,0,1,1,1,2.09133
29.72,2,0.5,1,1,2.09201
29.73,0,1,1,1,2.0927
29.74,2,0.5,1,1,2.09339
29.75,1,1,1,1,2.09408
29.76,3,0.333333,1,1,2.09477
29.77,0,1,1,1,2.09545
29.78,2,0.5,1,1,2.09614
29.79,0,1,1,1,2.09683
29.8,2,0.5,1,1,2.09752
29.81,0,1,1,1,2.09821
29.82,1,1,1,1,2.09889
29.83,0,1,1,1,2.09958
29.84,2,0.5,1,1,2.10027
29.85,0,1,1,1,2.10096
29.86,1,1,1,1,2.10164
29.87,0,1,1,1,2.10233
29.88,1,1,1,1,2.10302
29.89,0,1,1,1,2.10371
29.9,2,0.5,1,1,2.1044
29.91,1,1,1,1,2.10508
29.92,2,0.5,1,1,2.10577
29.93,0,1,1,1,2.10646
29.94,1,1,1,1,2.10715
29.95,-1,1,1,1,2.10783
29.96,2,0.5,1,1,2.10852
29.97,-3,1,1,1,2.10921
29.98,1,1,1,1,2.1099
29.99,0,1,1,1,2.11059
30,2,0.5,1,1,2.11127
30.01,1,1,1,1,2.11196
30.02,2,0.5,1,1,2.11265
30.03,0,1,1,1,2.11334
30.04,1,1,1,1,2.11402
30.05,0,1,1,1,2.11471
30.06,4,0.25,1,1,2.1154
30.07,0,1,1,1,2.11609
30.08,2,0.5,1,1,2.11677
30.09,0,1,1,1,2.11746
30.1,1,1,1,1,2.11815
30.11,0,1,1,1,2.11884
30.12,2,0.5,1,1,2.11952
30.13,1,1,1,1,2.12021
30.14,2,0.5,1,1,2.1209
30.15,1,1,1,1,2.12159
30.16,3,0.333333,1,1,2.12227
30.17,1,1,1,1,2.12296
30.18,2,0.5,1,1,2.12365
30.19,1,1,1,1,2.12433
30.2,2,0.5,1,1,2.12502
30.21,-1,1,1,1,2.12571
30.22,2,0.5,1,1,2.1264
30.23,-2,1,1,1,2.12708
30.24,2,0.5,1,1,2.12777
30.25,0,1,1,1,2.12846
30.26,1,1,1,1,2.12915
30.27,0,1,1,1,2.12983
30.28,2,0.5,1,1,2.13052
30.29,0,1,1,1,2.13121
30.3,2,0.5,1,1,2.13189
30.31,0,1,1,1,2.13258
30.32,2,0.5,1,1,2.13327
30.33,0,1,1,1,2.13396
30.34,1,1,1,1,2.13464
30.35,0,1,1,1,2.13533
30.36,2,0.5,1,1,2.13602
30.37,1,1,1,1,2.1367
30.38,1,1,1,1,2.13739
30.39,0,1,1,1,2.13808
30.4,2,0.5,1,1,2.13876
30.41,1,1,1,1,2.13945
30.42,1,1,1,1,2.14014
30.43,1,1,1,1,2.14083
30.44,2,0.5,1,1,2.14151
30.45,0,1,1,1,2.1422
30.46,2,0.5,1,1,2.14289
30.47,1,1,1,1,2.14357
30.48,1,1,1,1,2.14426
30.49,1,1,1,1,2.14495
30.5,2,0.5,1,1,2.14563
30.51,0,1,1,1,2.14632
30.52,1,1,1,1,2.14701
30.53,0,1,1,1,2.14769
30.54,2,0.5,1,1,2.14838
30.55,0,1,1,1,2.14907
30.56,2,0.5,1,1,2.14975
30.57,1,1,1,1,2.15044
30.58,1,1,1,1,2.15113
30.59,0,1,1,1,2.15181
30.6,1,1,1,1,2.1525
30.61,1,1,1,1,2.15319
30.62,1,1,1,1,2.15387
30.63,0,1,1,1,2.15456
30.64,2,0.5,1,1,2.15525
30.65,0,1,1,1,2.15593
30.66,2,0.5,1,1,2.15662
30.67,0,1,1,1,2.15731
30.68,2,0.5,1,1,2.15799
30.69,1,1,1,1,2.15868
30.7,2,0.5,1,1,2.15937
30.71,1,1,1,1,2.16005
30.72,2,0.5,1,1,2.16074
30.73,-1,1,1,1,2.16143
30.74,2,0.5,1,1,2.16211
30.75,-2,1,1,1,2.1628
30.76,2,0.5,1,1,2.16348
30.77,0,1,1,1,2.16417
30.78,1,1,1,1,2.16486
30.79,0,1,1,1,2.16554
30.8,3,0.333333,1,1,2.16623
30.81,-1,1,1,1,2.16692
30.82,1,1,1,1,2.1676
30.83,0,1,1,1,2.16829
30.84,1,1,1,1,2.16897
30.85,0,1,1,1,2.16966
30.86,2,0.5,1,1,2.17035
30.87,0,1,1,1,2.17103
30.88,1,1,1,1,2.17172
30.89,1,1,1,1,2.17241
30.9,1,1,1,1,2.17309
30.91,1,1,1,1,2.17378
30.92,2,0.5,1,1,2.17446
30.93,1,1,1,1,2.17515
30.94,2,0.5,1,1,2.17584
30.95,0,1,1,1,2.17652
30.96,2,0.5,1,1,2.17721
30.97,1,1,1,1,2.17789
30.98,2,0.5,1,1,2.17858
30.99,0,1,1,1,2.17927
31,2,0.5,1,1,2.17995
31.01,0,1,1,1,2.18064
31.02,4,0.25,1,1,2.18132
31.03,-1,1,1,1,2.18201
31.04,2,0.5,1,1,2.1827
31.05,0,1,1,1,2.18338
31.06,2,0.5,1,1,2.18407
31.07,-1,1,1,1,2.18475
31.08,2,0.5,1,1,2.18544
31.09,0,1,1,1,2.18613
31.1,1,1,1,1,2.18681
31.11,0,1,1,1,2.1875
31.12,1,1,1,1,2.18818
31.13,0,1,1,1,2.18887
31.14,1,1,1,1,2.18955
31.15,1,1,1,1,2.19024
31.16,2,0.5,1,1,2.19093
31.17,0,1,1,1,2.19161
31.18,2,0.5,1,1,2.1923
31.19,1,1,1,1,2.19298
31.2,1,1,1,1,2.19367
31.21,0,1,1,1,2.19435
31.22,1,1,1,1,2.19504
31.23,1,1,1,1,2.19573
31.24,2,0.5,1,1,2.19641
31.25,1,1,1,1,2.1971
31.26,1,1,1,1,2.19778
31.27,0,1,1,1,2.19847
31.28,2,0.5,1,1,2.19915
31.29,0,1,1,1,2.19984
31.3,1,1,1,1,2.20052
31.31,1,1,1,1,2.20121
31.32,2,0.5,1,1,2.20189
31.33,0,1,1,1,2.20258
31.34,2,0.5,1,1,2.20327
31.35,1,1,1,1,2.20395
31.36,1,1,1,1,2.20464
31.37,0,1,1,1,2.20532
31.38,1,1,1,1,2.20601
31.39,0,1,1,1,2.20669
31.4,2,0.5,1,1,2.20738
31.41,1,1,1,1,2.20806
31.42,1,1,1,1,2.20875
31.43,0,1,1,1,2.20943
31.44,3,0.333333,1,1,2.21012
31.45,1,1,1,1,2.2108
31.46,2,0.5,1,1,2.21149
31.47,0,1,1,1,2.21217
31.48,2,0.5,1,1,2.21286
31.49,0,1,1,1,2.21354
31.5,2,0.5,1,1,2.21423
31.51,-1,1,1,1,2.21492
31.52,1,1,1,1,2.2156
31.53,0,1,1,1,2.21629
31.54,1,1,1,1,2.21697
31.55,-1,1,1,1,2.21766
31.56,1,1,1,1,2.21834
31.57,0,1,1,1,2.21903
31.58,2,0.5,1,1,2.21971
31.59,0,1,1,1,2.2204
31.6,2,0.5,1,1,2.22108
31.61,0,1,1,1,2.22177
31.62,1,1,1,1,2.22245
31.63,0,1,1,1,2.22314
31.64,2,0.5,1,1,2.22382
31.65,0,1,1,1,2.22451
31.66,1,1,1,1,2.22519
31.67,0,1,1,1,2.22587
31.68,1,1,1,1,2.22656
31.69,0,1,1,1,2.22724
31.7,1,1,1,1,2.22793
31.71,0,1,1,1,2.22861
31.72,2,0.5,1,1,2.2293
31.73,0,1,1,1,2.22998
31.74,2,0.5,1,1,2.23067
31.75,1,1,1,1,2.23135
31.76,2,0.5,1,1,2.23204
31.77,0,1,1,1,2.23272
31.78,2,0.5,1,1,2.23341
31.79,-1,1,1,1,2.23409
31.8,2,0.5,1,1,2.23478
31.81,1,1,1,1,2.23546
31.82,2,0.5,1,1,2.23615
31.83,0,1,1,1,2.23683
31.84,2,0.5,1,1,2.23751
31.85,1,1,1,1,2.2382
31.86,2,0.5,1,1,2.23888
31.87,0,1,1,1,2.23957
31.88,1,1,1,1,2.24025
31.89,1,1,1,1,2.24094
31.9,1,1,1,1,2.24162
31.91,1,1,1,1,2.24231
31.92,2,0.5,1,1,2.24299
31.93,0,1,1,1,2.24368
31.94,2,0.5,1,1,2.24436
31.95,1,1,1,1,2.24504
31.96,1,1,1,1,2.24573
31.97,1,1,1,1,2.24641
31.98,3,0.333333,1,1,2.2471
31.99,0,1,1,1,2.24778
32,2,0.5,1,1,2.24847
32.01,0,1,1,1,2.24915
32.02,2,0.5,1,1,2.24983
32.03,0,1,1,1,2.25052
32.04,1,1,1,1,2.2512
32.05,1,1,1,1,2.25189
32.06,1,1,1,1,2.25257
32.07,1,1,1,1,2.25326
32.08,3,0.333333,1,1,2.25394
32.09,0,1,1,1,2.25462
32.1,1,1,1,1,2.25531
32.11,0,1,1,1,2.25599
32.12,2,0.5,1,1,2.25668
32.13,0,1,1,1,2.25736
32.14,2,0.5,1,1,2.25804
32.15,0,1,1,1,2.25873
32.16,1,1,1,1,2.25941
32.17,0,1,1,1,2.2601
32.18,2,0.5,1,1,2.26078
32.19,1,1,1,1,2.26146
32.2,1,1,1,1,2.26215
32.21,0,1,1,1,2.26283
32.22,3,0.333333,1,1,2.26352
32.23,1,1,1,1,2.2642
32.24,2,0.5,1,1,2.26488
32.25,0,1,1,1,2.26557
32.26,1,1,1,1,2.26625
32.27,1,1,1,1,2.26693
32.28,2,0.5,1,1,2.26762
32.29,0,1,1,1,2.2683
32.3,2,0.5,1,1,2.26899
32.31,-1,1,1,1,2.26967
32.32,2,0.5,1,1,2.27035
32.33,0,1,1,1,2.27104
32.34,2,0.5,1,1,2.27172
32.35,0,1,1,1,2.27241
32.36,1,1,1,1,2.27309
32.37,-1,1,1,1,2.27377
32.38,2,0.5,1,1,2.27446
32.39,0,1,1,1,2.27514
32.4,2,0.5,1,1,2.27582
32.41,-1,1,1,1,2.27651
32.42,2,0.5,1,1,2.27719
32.43,1,1,1,1,2.27787
32.44,3,0.333333,1,1,2.27856
32.45,0,1,1,1,2.27924
32.46,2,0.5,1,1,2.27992
32.47,1,1,1,1,2.28061
32.48,1,1,1,1,2.28129
32.49,1,1,1,1,2.28197
32.5,2,0.5,1,1,2.28266
32.51,0,1,1,1,2.28334
32.52,3,0.333333,1,1,2.28403
32.53,-2,1,1,1,2.28471
32.54,1,1,1,1,2.28539
32.55,0,1,1,1,2.28608
32.56,1,1,1,1,2.28676
32.57,1,1,1,1,2.28744
32.58,1,1,1,1,2.28813
32.59,1,1,1,1,2.28881
32.6,2,0.5,1,1,2.28949
32.61,0,1,1,1,2.29017
32.62,1,1,1,1,2.29086
32.63,-1,1,1,1,2.29154
32.64,2,0.5,1,1,2.29222
32.65,0,1,1,1,2.29291
32.66,2,0.5,1,1,2.29359
32.67,0,1,1,1,2.29427
32.68,2,0.5,1,1,2.29496
32.69,0,1,1,1,2.29564
32.7,2,0.5,1,1,2.29632
32.71,0,1,1,1,2.29701
32.72,1,1,1,1,2.29769
32.73,-1,1,1,1,2.29837
32.74,2,0.5,1,1,2.29906
32.75,0,1,1,1,2.29974
32.76,1,1,1,1,2.30042
32.77,0,1,1,1,2.3011
32.78,1,1,1,1,2.30179
32.79,0,1,1,1,2.30247
32.8,2,0.5,1,1,2.30315
32.81,1,1,1,1,2.30384
32.82,2,0.5,1,1,2.30452
32.83,0,1,1,1,2.3052
32.84,1,1,1,1,2.30588
32.85,-2,1,1,1,2.30657
32.86,2,0.5,1,1,2.30725
32.87,1,1,1,1,2.30793
32.88,2,0.5,1,1,2.30862
32.89,0,1,1,1,2.3093
32.9,1,1,1,1,2.30998
32.91,0,1,1,1,2.31066
32.92,2,0.5,1,1,2.31135
32.93,1,1,1,1,2.31203
32.94,1,1,1,1,2.31271
32.95,0,1,1,1,2.31339
32.96,1,1,1,1,2.31408
32.97,0,1,1,1,2.31476
32.98,1,1,1,1,2.31544
32.99,1,1,1,1,2.31613
33,3,0.333333,1,1,2.31681
33.01,0,1,1,1,2.31749
33.02,2,0.5,1,1,2.31817
33.03,1,1,1,1,2.31886
33.04,1,1,1,1,2.31954
33.05,1,1,1,1,2.32022
33.06,2,0.5,1,1,2.3209
33.07,0,1,1,1,2.32158
33.08,2,0.5,1,1,2.32227
33.09,1,1,1,1,2.32295
33.1,3,0.333333,1,1,2.32363
33.11,0,1,1,1,2.32431
33.12,1,1,1,1,2.325
33.13,0,1,1,1,2.32568
33.14,1,1,1,1,2.32636
33.15,0,1,1,1,2.32704
33.16,2,0.5,1,1,2.32773
33.17,0,1,1,1,2.32841
33.18,2,0.5,1,1,2.32909
33.19,0,1,1,1,2.32977
33.2,1,1,1,1,2.33045
33.21,0,1,1,1,2.33114
33.22,1,1,1,1,2.33182
33.23,1,1,1,1,2.3325
33.24,1,1,1,1,2.33318
33.25,1,1,1,1,2.33387
33.26,2,0.5,1,1,2.33455
33.27,0,1,1,1,2.33523
33.28,2,0.5,1,1,2.33591
33.29,0,1,1,1,2.33659
33.3,1,1,1,1,2.33728
33.31,1,1,1,1,2.33796
33.32,2,0.5,1,1,2.33864
33.33,0,1,1,1,2.33932
33.34,2,0.5,1,1,2.34
33.35,0,1,1,1,2.34069
33.36,1,1,1,1,2.34137
33.37,1,1,1,1,2.34205
33.38,2,0.5,1,1,2.34273
33.39,1,1,1,1,2.34341
33.4,1,1,1,1,2.3441
33.41,0,1,1,1,2.34478
33.42,1,1,1,1,2.34546
33.43,0,1,1,1,2.34614
33.44,2,0.5,1,1,2.34682
33.45,0,1,1,1,2.3475
33.46,1,1,1,1,2.34819
33.47,0,1,1,1,2.34887
33.48,1,1,1,1,2.34955
33.49,0,1,1,1,2.35023
33.5,1,1,1,1,2.35091
33.51,0,1,1,1,2.35159
33.52,1,1,1,1,2.35228
33.53,-1,1,1,1,2.35296
33.54,1,1,1,1,2.35364
33.55,1,1,1,1,2.35432
33.56,2,0.5,1.01982,1,2.355
33.57,1,1,1.01987,1,2.35568
33.58,2,0.5,1.01992,1,2.35637
33.59,-0.960054,1,1.01997,1,2.35705
33.6,2.04005,0.490184,1.02003,1,2.35773
33.61,0,1,1.02008,1,2.35841
33.62,2.04026,0.490133,1.02013,1,2.35909
33.63,0,1,1.02019,1,2.35977
33.64,2.04048,0.490081,1.02024,1,2.36045
33.65,0,1,1.02029,1,2.36114
33.66,1.04069,0.960899,1.02035,1,2.36182
33.67,0,1,1.03032,1,2.3625
33.68,2.0608,0.485249,1.0304,1,2.36318
33.69,0.0609592,16.4044,1.03048,1,2.36386
33.7,1.06112,0.942399,1.03056,1,2.36454
33.71,0,1,1.03064,1,2.36522
33.72,1.06145,0.94211,1.03072,1,2.3659
33.73,0,1,1.03081,1,2.36659
33.74,2.06178,0.485019,1.03089,1,2.36727
33.75,1,1,1.03097,1,2.36795
33.76,2.06211,0.484941,1.03105,1,2.36863
33.77,1,1,1.03114,1,2.36931
33.78,1.06244,0.941228,1.03122,1,2.36999
33.79,1,1,1.03131,1,2.37067
33.8,2.06278,0.484783,1.03139,1,2.37135
33.81,0,1,1.03147,1,2.37204
33.82,1.06312,0.940628,1.03156,1,2.37272
33.83,0,1,1.03164,1,2.3734
33.84,2.06346,0.484623,1.03173,1,2.37408
33.85,0,1,1.03182,1,2.37476
33.86,3,0.333333,1.0319,1,2.37544
33.87,0,1,1.03199,1,2.37612
33.88,1.06415,0.939713,1.03208,1,2.3768
33.89,1,1,1.03216,1,2.37748
33.9,1.06451,0.939403,1.03225,1,2.37816
33.91,1,1,1.03234,1,2.37885
33.92,2,0.5,1.03243,1,2.37953
33.93,0,1,1.03252,1,2.38021
33.94,2,0.5,1.03261,1,2.38089
33.95,1,1,1.0327,1,2.38157
33.96,3,0.333333,1.03279,1,2.38225
33.97,1,1,1.03288,1,2.38293
33.98,1.06594,0.93814,1.03297,1,2.38361
33.99,0,1,1.03306,1,2.38429
34,2.0663,0.483956,1.03315,1,2.38497
34.01,0,1,1.03324,1,2.38565
34.02,2.06667,0.48387,1.03334,1,2.38633
34.03,1,1,1.03343,1,2.38702
34.04,4,0.25,1.03352,1,2.3877
34.05,1,1,1.03362,1,2.38838
34.06,1.06742,0.936839,1.03371,1,2.38906
34.07,0,1,1.0338,1,2.38974
34.08,1.0678,0.936507,1.0339,1,2.39042
34.09,0,1,1.03399,1,2.3911
34.1,1.06818,0.936173,1.03409,1,2.39178
34.11,0,1,1.03419,1,2.39246
34.12,1.06856,0.935836,1.03428,1,2.39314
34.13,1,1,1.03438,1,2.39382
34.14,1.06895,0.935496,1.03448,1,2.3945
34.15,0,1,1.03457,1,2.39518
34.16,3,0.333333,1.03467,1,2.39586
34.17,1,1,1.03477,1,2.39654
34.18,2.06974,0.483153,1.03487,1,2.39722
34.19,0.0699352,14.2989,1.03497,1,2.3979
34.2,2,0.5,1.03507,1,2.39858
34.21,1,1,1.03517,1,2.39927
34.22,3,0.333333,1.03527,1,2.39995
34.23,0.0707376,14.1368,1.03537,1,2.40063
34.24,2,0.5,1.03547,1,2.40131
34.25,0,1,1.03557,1,2.40199
34.26,3,0.333333,1.03567,1,2.40267
34.27,0,1,1.03578,1,2.40335
34.28,2.07176,0.482681,1.03588,1,2.40403
34.29,0,1,1.03598,1,2.40471
34.3,1.07218,0.932683,1.03609,1,2.40539
34.31,1,1,1.03619,1,2.40607
34.32,2.07259,0.482487,1.0363,1,2.40675
34.33,1,1,1.0364,1,2.40743
34.34,1.07302,0.931952,1.03651,1,2.40811
34.35,1,1,1.03661,1,2.40879
34.36,2,0.5,1.03672,1,2.40947
34.37,0,1,1.03683,1,2.41015
34.38,3,0.333333,1.03694,1,2.41083
34.39,1,1,1.03704,1,2.41151
34.4,2.07431,0.482089,1.03715,1,2.41219
34.41,1,1,1.03726,1,2.41287
34.42,2,0.5,1.03737,1,2.41355
34.43,0,1,1.03748,1,2.41423
34.44,1.07519,0.930072,1.03759,1,2.41491
34.45,0,1,1.0377,1,2.41559
34.46,1.07563,0.929687,1.03782,1,2.41627
34.47,0,1,1.03793,1,2.41695
34.48,1.07608,0.929299,1.03804,1,2.41763
34.49,0,1,1.03815,1,2.41831
34.5,2.07653,0.481572,1.03827,1,2.41899
34.51,0,1,1.03838,1,2.41967
34.52,1.07699,0.928513,1.0385,1,2.42035
34.53,-0.922779,1,1.03861,1,2.42103
34.54,2.07745,0.481359,1.03873,1,2.42171
34.55,0,1,1.03884,1,2.42239
34.56,1.07792,0.927714,1.03896,1,2.42307
34.57,-1.92185,1,1.03908,1,2.42375
34.58,1.07839,0.92731,1.03919,1,2.42443
34.59,0,1,1.03931,1,2.42511
34.6,2.07886,0.481032,1.03943,1,2.42579
