#x	y_obs
59.89	90
59.9	100.241
59.91	87
59.92	101.242
59.93	93
59.94	101.243
59.95	88
59.96	109
59.97	95
59.98	121.245
59.99	86
60	109
60.01	99.247
60.02	107
60.03	98.248
60.04	104.249
60.05	99
60.06	109
60.07	98
60.08	107.252
60.09	97
60.1	109.253
60.11	91
60.12	111.254
60.13	98.255
60.14	114.256
60.15	99.256
60.16	102.257
60.17	87.258
60.18	102
60.19	99
60.2	107
60.21	97.26
60.22	105
60.23	97
60.24	113.263
60.25	99
60.26	110.264
60.27	98
60.28	107.266
60.29	94.266
60.3	113.267
60.31	96.268
60.32	105.269
60.33	95.269
60.34	103
60.35	96
60.36	100.272
60.37	86.273
60.38	101.273
60.39	92
60.4	101
60.41	83.276
60.42	114
60.43	100
60.44	116.278
60.45	100
60.46	106.28
60.47	85
60.48	116
60.49	81
60.5	113
60.51	94
60.52	101.286
60.53	95.287
60.54	101.287
60.55	99.288
60.56	111.289
60.57	88.29
60.58	102
60.59	100
60.6	104.293
60.61	89
60.62	103
60.63	86
60.64	114
60.65	86.298
60.66	106
60.67	89.3
60.68	106.301
60.69	92
60.7	101
60.71	89
60.72	102
60.73	97
60.74	115.308
60.75	85
60.76	111
60.77	96
60.78	103
60.79	93
60.8	113.314
60.81	91
60.82	110.317
60.83	98
60.84	112.319
60.85	100
60.86	102.322
60.87	92
60.88	103
60.89	99.325
60.9	112.327
60.91	93.328
60.92	102.329
60.93	93.33
60.94	102
60.95	85
60.96	130
60.97	87.336
60.98	106
60.99	96.338
61	115.34
61.01	83.341
61.02	110
61.03	84.344
61.04	120
61.05	87
61.06	110
61.07	88.349
61.08	103.351
61.09	83.352
61.1	111
61.11	95
61.12	104.357
61.13	98.358
61.14	107
61.15	94
61.16	111.363
61.17	85
61.18	108.366
61.19	97
61.2	101
61.21	94
61.22	101.373
61.23	93.374
61.24	106
61.25	94.378
61.26	105
61.27	80
61.28	109.383
61.29	94
61.3	112.386
61.31	95.388
61.32	101
61.33	87
61.34	108.393
61.35	95.395
61.36	109
61.37	77.399
61.38	107.401
61.39	97
61.4	107.405
61.41	98.407
61.42	102.409
61.43	78.411
61.44	101
61.45	93
61.46	118
61.47	97
61.48	104
61.49	94.423
61.5	104
61.51	86
61.52	103.429
61.53	83
61.54	102.434
61.55	98.436
61.56	108
61.57	89.44
61.58	118
61.59	96
61.6	116.447
61.61	88
61.62	110
61.63	91
61.64	111.457
61.65	84
61.66	108
61.67	99.464
61.68	107.466
61.69	90.469
61.7	116
61.71	92
61.72	103
61.73	87
61.74	115
61.75	95.485
61.76	107.487
61.77	94
61.78	102.493
61.79	94.496
61.8	110.498
61.81	87.501
61.82	111.504
61.83	79
61.84	122
61.85	97
61.86	101
61.87	96
61.88	105.522
61.89	90.525
61.9	114.528
61.91	83.531
61.92	105
61.93	89
61.94	101
61.95	91.544
61.96	101
61.97	91.551
61.98	110
61.99	100
62	104.561
62.01	99.565
62.02	118.568
62.03	95
62.04	116
62.05	88.579
62.06	108
62.07	91
62.08	101.59
62.09	99
62.1	115.598
62.11	98
62.12	111.605
62.13	96.609
62.14	120.613
62.15	87.617
62.16	121.622
62.17	93
62.18	102.63
62.19	90.634
62.2	102
62.21	96
62.22	115
62.23	93.652
62.24	102.656
62.25	96
62.26	116
62.27	91.67
62.28	109
62.29	99.679
62.3	101
62.31	90
62.32	102
62.33	88
62.34	106.704
62.35	96
62.36	120
62.37	96.719
62.38	108
62.39	100
62.4	107
62.41	96.741
62.42	118
62.43	96.752
62.44	111.758
62.45	95.763
62.46	102.769
62.47	85.775
62.48	111.781
62.49	95.787
62.5	104
62.51	95.799
62.52	126
62.53	95
62.54	118
62.55	96
62.56	110.831
62.57	98.838
62.58	112.845
62.59	94.852
62.6	105
62.61	99
62.62	109
62.63	100
62.64	102.887
62.65	97
62.66	109.902
62.67	99
62.68	104
62.69	88.9
62.7	110
62.71	82.916
62.72	105
62.73	97.933
62.74	108
62.75	97.95
62.76	107.958
62.77	99.967
62.78	103
62.79	89
62.8	119.994
62.81	97
62.82	118
62.83	96
62.84	103
62.85	83
62.86	103.04
62.87	95.05
62.88	117
62.89	92.07
62.9	101
62.91	96.092
62.92	110.103
62.93	89.114
62.94	105.125
62.95	88
62.96	114
62.97	99
62.98	114.172
62.99	100.184
63	120
63.01	94
63.02	109
63.03	96.235
63.04	106.248
63.05	95.261
63.06	123.275
63.07	79.288
63.08	104
63.09	85
63.1	105
63.11	98
63.12	101
63.13	92.376
63.14	101
63.15	89.407
63.16	101
63.17	89.44
63.18	103.456
63.19	89
63.2	101.49
63.21	74
63.22	104.525
63.23	97.544
63.24	103.562
63.25	91.581
63.26	110
63.27	98
63.28	114.639
63.29	97.659
63.3	103
63.31	100.701
63.32	106
63.33	86.744
63.34	111.766
63.35	96.788
63.36	103.811
63.37	100.835
63.38	113.858
63.39	91
63.4	103
63.41	94.933
63.42	112
63.43	93.985
63.44	110.012
63.45	89.04
63.46	102
63.47	95
63.48	104
63.49	88.155
63.5	107.186
63.51	93
63.52	113.248
63.53	100
63.54	111
63.55	90.348
63.56	114.383
63.57	99
63.58	110
63.59	95
63.6	101.529
63.61	94.568
63.62	102
63.63	96.648
63.64	112.69
63.65	88
63.66	120.776
63.67	100.82
63.68	113
63.69	87.913
63.7	118
63.71	100.01
63.72	111.06
63.73	94.112
63.74	113.165
63.75	98
63.76	108.275
63.77	87.332
63.78	102.391
63.79	87.452
63.8	114.513
63.81	84
63.82	117.643
63.83	101
63.84	109
63.85	92.85
63.86	111
63.87	95.998
63.88	112
63.89	101.155
63.9	122.237
63.91	98
63.92	115.409
63.93	100
63.94	105
63.95	98.687
63.96	109.785
63.97	97.887
63.98	113.992
63.99	91.1
64	106.212
64.01	89.327
64.02	104
64.03	90.57
64.04	105.698
64.05	99
64.06	111
64.07	73
64.08	110
64.09	94
64.1	120.567
64.11	103
64.12	110
64.13	97
64.14	104.263
64.15	103
64.16	108.652
64.17	93.859
64.18	111
64.19	104
64.2	107
64.21	85.778
64.22	123.032
64.23	101.299
64.24	110
64.25	97.868
64.26	105.172
64.27	92.491
64.28	113
64.29	93.176
64.3	117
64.31	94.93
64.32	122
64.33	90.764
64.34	120
64.35	95.689
64.36	123
64.37	91.719
64.38	121
64.39	104
64.4	110
64.41	92
64.42	121
64.43	103
64.44	121
64.45	100.277
64.46	113
64.47	96.164
64.48	130.208
64.49	107.328
64.5	118.532
64.51	112
64.52	118.226
64.53	111.736
64.54	120
64.55	113
64.56	128.077
64.57	118.183
64.58	136.486
64.59	107.015
64.6	126
64.61	114
64.62	129.328
64.63	126
64.64	141
64.65	123
64.66	151.599
64.67	136
64.68	161.285
64.69	135
64.7	172.318
64.71	155.299
64.72	177
64.73	178
64.74	217.374
64.75	225
64.76	284
64.77	257.426
64.78	331.014
64.79	354
64.8	421.435
64.81	447
64.82	536
64.83	569.769
64.84	646
64.85	657.627
64.86	724
64.87	681.48
64.88	735.556
64.89	634.147
64.9	736.184
64.91	580.01
64.92	597.783
64.93	520
64.94	504
64.95	451.685
64.96	458.316
64.97	413
64.98	408.081
64.99	393
65	417
65.01	399.611
65.02	444
65.03	427
65.04	486.074
65.05	440
65.06	453.627
65.07	395
65.08	397.169
65.09	360.376
65.1	344
65.11	290
65.12	291.875
65.13	236
65.14	245.848
65.15	204
65.16	198.508
65.17	169.197
65.18	187
65.19	144
65.2	172.194
65.21	138
65.22	150.968
65.23	129.079
65.24	145.692
65.25	120.444
65.26	136
65.27	115.321
65.28	127.087
65.29	114.246
65.3	128
65.31	109
65.32	128.397
65.33	93.527
65.34	118
65.35	111.25
65.36	132
65.37	110.472
65.38	128
65.39	111
65.4	115.032
65.41	109
65.42	123
65.43	105.257
65.44	115.485
65.45	104.729
65.46	118.019
65.47	102
65.48	111.725
65.49	103.133
65.5	120
65.51	84.048
65.52	114
65.53	98
65.54	120
65.55	101.206
65.56	106.803
65.57	97
65.58	109
65.59	95.71
65.6	113
65.61	96.064
65.62	121
65.63	99.476
65.64	108.202
65.65	102
65.66	109.705
65.67	97.465
65.68	110.234
65.69	103.013
65.7	105
65.71	99
65.72	106
65.73	90.213
65.74	106
65.75	101
65.76	124.691
65.77	96
65.78	106.374
65.79	100.224
65.8	107
65.81	94
65.82	104.806
65.83	90.675
65.84	113.55
65.85	95.428
65.86	125
65.87	96
65.88	110.088
65.89	71
65.9	109.878
65.91	94
65.92	108
65.93	101
65.94	112
65.95	99
65.96	103.324
65.97	91
65.98	105
65.99	90
66	110.006
66.01	87
66.02	110.86
66.03	90.79
66.04	114
66.05	92
66.06	115
66.07	100
66.08	116.469
66.09	100
66.1	110
66.11	96
66.12	117.241
66.13	98.188
66.14	103
66.15	98.085
66.16	116.035
66.17	91
66.18	122
66.19	93.894
66.2	106.849
66.21	99
66.22	112.763
66.23	99.721
66.24	107
66.25	94
66.26	112.601
66.27	98.563
66.28	113.526
66.29	98.49
66.3	115.454
66.31	92.42
66.32	109.386
66.33	95.352
66.34	116
66.35	96
66.36	110.257
66.37	99
66.38	115
66.39	90.167
66.4	102
66.41	97
66.42	105
66.43	88
66.44	106
66.45	92.004
66.46	105
66.47	100
66.48	102.93
66.49	90.906
66.5	108
66.51	99
66.52	108
66.53	88
66.54	115
66.55	94.772
66.56	103.751
66.57	76
66.58	105.711
66.59	91
66.6	103
66.61	92
66.62	114.634
66.63	100.615
66.64	113
66.65	99.58
66.66	113.562
66.67	94.545
66.68	102
66.69	89
66.7	104.496
66.71	98.48
66.72	116
66.73	92
66.74	113.434
66.75	97
66.76	113.404
66.77	85
66.78	103
66.79	91.362
66.8	107.348
66.81	99.335
66.82	102.322
66.83	100
66.84	110
66.85	90
66.86	107
66.87	90.258
66.88	102.246
66.89	92.235
66.9	106.223
66.91	82.211
66.92	108.2
66.93	97
66.94	107.178
66.95	89
66.96	116.157
66.97	81.146
66.98	101
66.99	85.126
67	106
67.01	95.106
67.02	102.096
67.03	100
67.04	104.077
67.05	80.068
67.06	104
67.07	87
67.08	113.041
67.09	91
67.1	111
67.11	86.015
67.12	107
67.13	95.998
67.14	103
67.15	100
67.16	114
67.17	85
67.18	115
67.19	82
67.2	101.944
67.21	97
67.22	101.929
67.23	92.922
67.24	102
67.25	98
67.26	109
67.27	89
67.28	111.887
67.29	98
67.3	103
67.31	76.868
67.32	108
67.33	95.855
67.34	104.849
67.35	89
67.36	105.837
67.37	97.831
67.38	103
67.39	95.819
67.4	113
67.41	89
67.42	114
67.43	92
67.44	115
67.45	94
67.46	113
67.47	93.775
67.48	127.77
67.49	88.765
67.5	105.759
67.51	98.754
67.52	116
67.53	84.745
67.54	101
67.55	92
67.56	106.73
67.57	100
67.58	101.721
67.59	91
67.6	102.712
67.61	92.708
67.62	111.703
67.63	83
67.64	101
67.65	96.691
67.66	111
67.67	90.682
67.68	110
67.69	99.674
67.7	122.67
67.71	98.666
67.72	109.662
67.73	96
67.74	122
67.75	85.651
67.76	104
67.77	97.644
67.78	102
67.79	96.636
67.8	106
67.81	88.629
67.82	114
67.83	92
67.84	111
67.85	99.616
67.86	101
67.87	97.609
67.88	109
67.89	98
67.9	110.6
67.91	92.597
67.92	101
67.93	90.591
67.94	102
67.95	98.585
67.96	105.582
67.97	90
67.98	105.576
67.99	91
68	105.57
68.01	96.567
68.02	103.565
68.03	74
68.04	107.559
68.05	77.557
68.06	103.554
68.07	95.551
68.08	104
68.09	93.546
68.1	102
68.11	96
68.12	104.539
68.13	90
68.14	106.534
68.15	90
68.16	104.529
68.17	85.527
68.18	117
68.19	90
68.2	116
68.21	83.518
68.22	109
68.23	87
68.24	102.511
68.25	93.509
68.26	109
68.27	90.505
68.28	121
68.29	98.501
68.3	105
68.31	98
68.32	102.495
68.33	99
68.34	101
68.35	84
68.36	101.487
68.37	87
68.38	105.484
68.39	96
68.4	110
68.41	97.478
68.42	100.477
68.43	100
68.44	102
68.45	98
68.46	104.47
68.47	95.468
68.48	101
68.49	93.465
68.5	107
68.51	93.462
68.52	109
68.53	94.459
68.54	108
68.55	97
68.56	104.454
68.57	95
68.58	106.451
68.59	90.45
68.6	106.448
68.61	79.447
68.62	106.445
68.63	91
68.64	101
68.65	82.441
68.66	110.44
68.67	97
68.68	116.437
68.69	91.436
68.7	103
68.71	99
68.72	106
68.73	83.431
68.74	105.43
68.75	99
68.76	101
68.77	90.426
68.78	105
68.79	97
68.8	108
68.81	94
68.82	115
68.83	99
68.84	103
68.85	90.418
68.86	105.417
68.87	90
68.88	102.415
68.89	92
68.9	119.413
68.91	81.412
68.92	106.411
68.93	94
68.94	111.409
68.95	96
68.96	104.407
68.97	89
68.98	102.405
68.99	86.404
69	107.403
69.01	98.403
69.02	111.402
69.03	100
69.04	103.4
69.05	92.399
69.06	116
69.07	88
69.08	112
69.09	93
69.1	110.396
69.11	89
69.12	104
69.13	88.393
69.14	113
69.15	98.392
69.16	106.391
69.17	96.391
69.18	101
69.19	87
69.2	107.389
69.21	100
69.22	113.388
69.23	93.387
69.24	110
69.25	84.386
69.26	110
69.27	95
69.28	113
69.29	86
69.3	103.383
69.31	80
69.32	114
69.33	79.382
69.34	111.381
69.35	90
69.36	122
69.37	95
69.38	107.379
69.39	93.379
69.4	100.379
69.41	90
69.42	110.378
69.43	92
69.44	113.377
69.45	95
69.46	108
69.47	96
69.48	105.376
69.49	90
69.5	108.375
69.51	89.375
69.52	100.374
69.53	98
69.54	106.374
69.55	98
69.56	101
69.57	98.373
69.58	110.373
69.59	86
69.6	112.372
69.61	98
69.62	113.372
69.63	74.372
69.64	120
69.65	96
69.66	101.371
69.67	93.371
69.68	103
69.69	98.371
69.7	101
69.71	74.371
69.72	102
69.73	88.37
69.74	108.37
69.75	97
69.76	110.37
69.77	92.37
69.78	116.37
69.79	81
69.8	112
69.81	94.37
69.82	108
69.83	91
69.84	109.37
69.85	97.37
69.86	112.37
69.87	89.37
69.88	106
69.89	80
69.9	117.37
69.91	95.37
69.92	105.37
69.93	94
69.94	105
69.95	98
69.96	109.371
69.97	99.371
69.98	101
69.99	84.371
70	113
70.01	94.371
70.02	112.371
70.03	91
70.04	105.372
70.05	97
70.06	108
70.07	99
70.08	103.373
70.09	94
70.1	108.373
70.11	93.373
70.12	113.374
70.13	83.374
70.14	114.374
70.15	92
70.16	112
70.17	80.375
70.18	108.376
70.19	83.376
70.2	104.376
70.21	93.377
70.22	120.377
70.23	97.377
70.24	108
70.25	83.378
70.26	112
70.27	90
70.28	114
70.29	91
70.3	105
70.31	99
70.32	101
70.33	96
70.34	104
70.35	92
70.36	100.383
70.37	99
70.38	106.384
70.39	81
70.4	106
70.41	83
70.42	112.386
70.43	98
70.44	107
70.45	90.388
70.46	101.389
70.47	100
70.48	115.39
70.49	86.391
70.5	105.391
70.51	87.392
70.52	113
70.53	95
70.54	108
70.55	99
70.56	101.395
70.57	85
70.58	116
70.59	84.398
70.6	106
70.61	80.399
70.62	106.4
70.63	93.401
70.64	115.402
70.65	94
70.66	110
70.67	89.404
70.68	100.405
70.69	94.406
70.7	101.407
70.71	90
70.72	106
70.73	74.41
70.74	103
70.75	97.411
70.76	101
70.77	91.413
70.78	104.414
70.79	95.415
70.8	118
70.81	93.417
70.82	104
70.83	100
70.84	115.421
70.85	99
70.86	109
70.87	99
70.88	107
70.89	89
70.9	112
70.91	96
70.92	109
70.93	86
70.94	103
70.95	89
70.96	109
70.97	84.436
70.98	102
70.99	92.438
71	110
71.01	96.441
71.02	110.442
71.03	96.444
71.04	102.445
71.05	94.447
71.06	109
71.07	99
71.08	106.451
71.09	90
71.1	113
71.11	83.455
71.12	122
71.13	88.458
71.14	103.46
71.15	87.461
71.16	103.463
71.17	92.465
71.18	107
71.19	100
71.2	100.47
71.21	93.471
71.22	114
71.23	89.475
71.24	110
71.25	86
71.26	104
71.27	94
71.28	111.484
71.29	94.485
71.3	106.487
71.31	94
71.32	101
71.33	83.493
71.34	104
71.35	87
71.36	103.499
71.37	95
71.38	103
71.39	92
71.4	117
71.41	85
71.42	105
71.43	92
71.44	103.515
71.45	98
71.46	109
71.47	99
71.48	104.524
71.49	99
71.5	113
71.51	88
71.52	107
71.53	89
71.54	102.539
71.55	88
71.56	107.544
71.57	96.546
71.58	101.549
71.59	98
71.6	110
71.61	95
71.62	112.559
71.63	85.562
71.64	118
71.65	88.567
71.66	113
71.67	88
71.68	102.576
71.69	91.579
71.7	102.581
71.71	84
71.72	106
71.73	94
71.74	106
71.75	81.597
71.76	112
71.77	96
71.78	105
71.79	97.609
71.8	105.612
71.81	94.616
71.82	101.619
71.83	81.622
71.84	105
71.85	87
71.86	102.633
71.87	91.636
71.88	110
71.89	92
71.9	120
71.91	87.651
71.92	102.655
71.93	97.658
71.94	126.662
71.95	98
71.96	105
71.97	99.674
71.98	109
71.99	99.682
72	107.686
72.01	87.691
72.02	107.695
72.03	95.699
72.04	113
72.05	95.708
72.06	108.712
72.07	99
72.08	112.721
72.09	73.726
72.1	101.73
72.11	95.735
72.12	104
72.13	95
72.14	102
72.15	76.755
72.16	115.76
72.17	99.765
72.18	112.77
72.19	93.775
72.2	119.78
72.21	86
72.22	106.791
72.23	99.797
72.24	112.802
72.25	95.808
72.26	111.813
72.27	95.819
72.28	109.825
72.29	94
72.3	100.837
72.31	91.843
72.32	100.849
72.33	100
72.34	111.862
72.35	89
72.36	102
72.37	81.881
72.38	107
72.39	90
72.4	109.98
72.41	98.987
72.42	108
72.43	88.002
72.44	110.009
72.45	80
72.46	105.024
72.47	78.032
72.48	101
72.49	98
72.5	103
72.51	90.064
72.52	108
72.53	85
72.54	101.089
72.55	95.098
72.56	104.106
72.57	84
72.58	101.124
72.59	95.133
72.6	125
72.61	95.152
72.62	105
72.63	81.21
72.64	109.22
72.65	83.23
72.66	101
72.67	100.251
72.68	102
72.69	100
72.7	108
72.71	98
72.72	110
72.73	88.316
72.74	104
72.75	99
72.76	107.351
72.77	91.363
72.78	108.375
72.79	90
72.8	129
72.81	100
72.82	103.425
72.83	99.439
72.84	107.452
72.85	95.466
72.86	106.479
72.87	93
72.88	111.508
72.89	93.522
72.9	103.537
72.91	99.552
72.92	105
72.93	91.583
72.94	109
72.95	85
72.96	107.631
72.97	84.648
72.98	106.665
72.99	100
73	102.699
73.01	100.717
73.02	123.735
73.03	92
73.04	116
73.05	96
73.06	109
73.07	96
73.08	107.851
73.09	82
73.1	107
73.11	94
73.12	109.936
73.13	94.958
73.14	109
73.15	82.003
73.16	106
73.17	98
73.18	112
73.19	96
73.2	105
73.21	93.151
73.22	114.178
73.23	87
73.24	111.232
73.25	98.26
73.26	103
73.27	97.318
73.28	115
73.29	91
73.3	109.41
73.31	90
73.32	108
73.33	82
73.34	106
73.35	97.576
73.36	114.611
73.37	98.648
73.38	111.685
73.39	100
73.4	104.762
73.41	93
73.42	105
73.43	90
73.44	108.926
73.45	98.97
73.46	104
73.47	97
73.48	102.107
73.49	87
73.5	109.205
73.51	84.255
73.52	102.307
73.53	97.36
73.54	114
73.55	83.471
73.56	115
73.57	100
73.58	115
73.59	97
73.6	118
73.61	88
73.62	103
73.63	101.976
73.64	106
73.65	80
73.66	103
73.67	89.274
73.68	103.354
73.69	92.436
73.7	111
73.71	81
73.72	104.699
73.73	98.792
73.74	106.888
73.75	93
73.76	111.089
73.77	96.194
73.78	105.303
73.79	101.415
73.8	115
73.81	87.652
73.82	110.776
73.83	90
73.84	108.038
73.85	95
73.86	107
73.87	89.467
73.88	105
73.89	102
73.9	103.945
73.91	103
73.92	110.295
73.93	102.481
73.94	121.673
73.95	97.874
73.96	120
73.97	101.301
73.98	111.527
73.99	91
74	111.011
74.01	102.269
74.02	115
74.03	94
74.04	108
74.05	105
74.06	116.746
74.07	99
74.08	127.441
74.09	97
74.1	109.207
74.11	96
74.12	115
74.13	99.514
74.14	120
74.15	102
74.16	114.048
74.17	91
74.18	118
74.19	105
74.2	122.549
74.21	95.274
74.22	112
74.23	90.868
74.24	115.746
74.25	91.685
74.26	117.69
74.27	107
74.28	125
74.29	113
74.3	125
74.31	106.968
74.32	121
74.33	115.244
74.34	129.098
74.35	118
74.36	119.333
74.37	100.763
74.38	127
74.39	119.426
74.4	133.76
74.41	100.525
74.42	138
74.43	104.808
74.44	146.664
74.45	131
74.46	151.13
74.47	131
74.48	160
74.49	154.49
74.5	184
74.51	165.405
74.52	202
74.53	175.453
74.54	260
74.55	255
74.56	314
74.57	329
74.58	377.113
74.59	405.66
74.6	464
74.61	489.883
74.62	544
74.63	569
74.64	599
74.65	585.912
74.66	601.352
74.67	558
74.68	596
74.69	506
74.7	484.097
74.71	442.265
74.72	418.585
74.73	376.506
74.74	362
74.75	301.716
74.76	337.209
74.77	296
74.78	323
74.79	288
74.8	321.319
74.81	318
74.82	338.874
74.83	337
74.84	363.58
74.85	350
74.86	392.209
74.87	369
74.88	381
74.89	340.637
74.9	345
74.91	287
74.92	292.625
74.93	256.108
74.94	264.582
74.95	215.248
74.96	207
74.97	165
74.98	189.738
74.99	155.947
75	166
75.01	148.257
75.02	159.46
75.03	131
75.04	135.637
75.05	109.775
75.06	133
75.07	118.481
75.08	131
75.09	104
75.1	123
75.11	110
75.12	141.513
75.13	114
75.14	142
75.15	113
75.16	136
75.17	112.069
75.18	116
75.19	108.589
75.2	113
75.21	103.471
75.22	113.519
75.23	91.631
75.24	114.803
75.25	76.028
75.26	120
75.27	105
75.28	123
75.29	97.381
75.3	115
75.31	104.28
75.32	123
75.33	100.298
75.34	109
75.35	94
75.36	109
75.37	105
75.38	114.262
75.39	101
75.4	107.582
75.41	101
75.42	114.966
75.43	102.678
75.44	109.404
75.45	98
75.46	113.891
75.47	88
75.48	112
75.49	97.201
75.5	111
75.51	98
75.52	124.593
75.53	85
75.54	108
75.55	96.054
75.56	108.888
75.57	92.728
75.58	106.574
75.59	100.425
75.6	112
75.61	98.144
75.62	109
75.63	91
75.64	109
75.65	98
75.66	111.523
75.67	102.411
75.68	109.303
75.69	84.198
75.7	103.097
75.71	101.998
75.72	111
75.73	98.811
75.74	110.722
75.75	94
75.76	121.551
75.77	97.47
75.78	117
75.79	98
75.8	110.239
75.81	92.167
75.82	125
75.83	99.028
75.84	102.962
75.85	97
75.86	105.834
75.87	97.773
75.88	110.714
75.89	92
75.9	119.6
75.91	100
75.92	113
75.93	95.44
75.94	103
75.95	87
75.96	117
75.97	89
75.98	105.199
75.99	96
76	103.111
76.01	90.068
76.02	117
76.03	98.986
76.04	103.947
76.05	87.908
76.06	102.871
76.07	95.834
76.08	109.798
76.09	101
76.1	120
76.11	83
76.12	104.662
76.13	97
76.14	106
76.15	93.568
76.16	101.538
76.17	81
76.18	109
76.19	99
76.2	126.425
76.21	101
76.22	112
76.23	92
76.24	110.321
76.25	100
76.26	113.273
76.27	96.249
76.28	110.226
76.29	97.203
76.3	110.181
76.31	85.159
76.32	117.138
76.33	100
76.34	105.097
76.35	93.077
76.36	107
76.37	93.038
76.38	103
76.39	85
76.4	105.982
76.41	100
76.42	102.947
76.43	90.93
76.44	102.913
76.45	97
76.46	117
76.47	99.865
76.48	110.849
76.49	87
76.5	122
76.51	94
76.52	103
76.53	92.776
76.54	105
76.55	92
76.56	105
76.57	85.722
76.58	107
76.59	97
76.6	116
76.61	98.671
76.62	111.659
76.63	95.648
76.64	121
76.65	98.625
76.66	109
76.67	99
76.68	107
76.69	86.581
76.7	103.571
76.71	91
76.72	102
76.73	95.541
76.74	107.531
76.75	82.522
76.76	102.513
76.77	100.504
76.78	114.495
76.79	74
76.8	104
76.81	97.469
76.82	102
76.83	87
76.84	112.444
76.85	93
76.86	104.428
76.87	99.421
76.88	105
76.89	89.406
76.9	101.399
76.91	100
76.92	112.385
76.93	99.378
76.94	102
76.95	100.364
76.96	113
76.97	98
76.98	106.345
76.99	94.339
77	111
77.01	100.327
77.02	105.321
77.03	89.316
77.04	114.31
77.05	99.305
77.06	104.299
77.07	98
77.08	108
77.09	100.284
77.1	108.279
77.11	88
77.12	104.269
77.13	95
77.14	115
77.15	91
77.16	109.251
77.17	96
77.18	108
77.19	94
77.2	107.234
77.21	95
77.22	103.226
77.23	100.222
77.24	129
77.25	74
77.26	102.211
77.27	98.207
77.28	112
77.29	97.2
77.3	101.197
77.31	93
77.32	104
77.33	90
77.34	104.184
77.35	99.181
77.36	106
77.37	92
77.38	111.173
77.39	93.17
77.4	101.167
77.41	98.165
77.42	111
77.43	86
77.44	107.157
77.45	80.155
77.46	109.153
77.47	96.151
77.48	106.148
77.49	98
77.5	106.144
77.51	85
77.52	104
77.53	94
77.54	103.137
77.55	90.135
77.56	112.133
77.57	95
77.58	105
77.59	86
77.6	108
77.61	98.126
77.62	114.124
77.63	96.123
77.64	109.122
77.65	94
77.66	116.12
77.67	99.118
77.68	113
77.69	90
77.7	102.116
77.71	93
77.72	110.114
77.73	100.113
77.74	114
77.75	90.112
77.76	109
77.77	94.11
77.78	103
77.79	94
77.8	107.091
77.81	90.091
77.82	101
77.83	83
77.84	106
77.85	99.09
77.86	120
77.87	98
77.88	102.09
77.89	94
77.9	107.09
77.91	91
77.92	105
77.93	95
77.94	107
77.95	86
77.96	101
77.97	80
77.98	106
77.99	100
78	103.084
78.01	87.085
78.02	119.085
78.03	100
78.04	119.087
78.05	84.087
78.06	110.088
78.07	93.089
78.08	116.09
78.09	100
78.1	103
78.11	93
78.12	110
78.13	75
78.14	117.096
78.15	83.097
78.16	102
78.17	90.1
78.18	104
78.19	87.103
78.2	115.104
78.21	87.105
78.22	106.107
78.23	93
78.24	103.11
78.25	93.112
78.26	103.113
78.27	97.115
78.28	121
78.29	96
78.3	107
78.31	95
78.32	105
78.33	97.126
78.34	123
78.35	75.131
78.36	108
78.37	89
78.38	110
78.39	79.139
78.4	108
78.41	87
78.42	113.147
78.43	88.149
78.44	106
78.45	99.154
78.46	108.157
78.47	87.159
78.48	111.162
78.49	99
78.5	108
78.51	95.171
78.52	112.173
78.53	87
78.54	109
78.55	97
78.56	107.186
78.57	86.189
78.58	113.192
78.59	97.195
78.6	109
78.61	100
78.62	112.205
78.63	94
78.64	102.212
78.65	98.216
78.66	108
78.67	91.223
78.68	110
78.69	100.231
78.7	119
78.71	93.238
78.72	107.242
78.73	91.246
78.74	101.25
78.75	100.254
78.76	102
78.77	78.263
78.78	112
78.79	98.272
78.8	118.276
78.81	99.28
78.82	110.285
78.83	83.29
78.84	123.294
78.85	91
78.86	114
78.87	91.309
78.88	116
78.89	98.318
78.9	121.324
78.91	97
78.92	102
78.93	97.339
78.94	109.344
78.95	79
78.96	117
78.97	82
78.98	103
78.99	95
79	106.378
79.01	97
79.02	115
79.03	100
79.04	103.401
79.05	93.407
79.06	117.413
79.07	79
79.08	105.426
79.09	95.432
79.1	121
79.11	90
79.12	105.452
79.13	99.459
79.14	103.466
79.15	77.473
79.16	102.48
79.17	87.487
79.18	102
79.19	85
79.2	108
79.21	85
79.22	102
79.23	97
79.24	110
79.25	95
79.26	105
79.27	98.562
79.28	109
79.29	99
79.3	112.587
79.31	100.595
79.32	101
79.33	97
79.34	110.621
79.35	98.629
79.36	101
79.37	94
79.38	105
79.39	99.671
79.4	108.68
79.41	95.689
79.42	108.699
79.43	95.709
79.44	116.719
79.45	87.728
79.46	107.739
79.47	99
79.48	118.759
79.49	96.769
79.5	101
79.51	80.791
79.52	102
79.53	91
79.54	104.824
79.55	94
79.56	108
79.57	86
79.58	137
79.59	90
79.6	107
79.61	100.905
79.62	105.918
79.63	93.93
79.64	106.943
79.65	89.955
79.66	111
79.67	98
79.68	108.997
79.69	97
79.7	101.024
79.71	98
79.72	125
79.73	80.066
79.74	106
79.75	99
79.76	108.11
79.77	90.125
79.78	116
79.79	98.155
79.8	104.171
79.81	92.186
79.82	115
79.83	92
79.84	111.235
79.85	92
79.86	105.268
79.87	92.285
79.88	105
79.89	96
