# 2Theta,Counts
134,744
134.03,749
134.07,752
134.1,780
134.14,778
134.18,732
134.22,777
134.26,714
134.29,766
134.33,808
134.37,798
134.41,797
134.45,745
134.49,785
134.52,759
134.56,774
134.6,808
134.64,778
134.68,804
134.72,816
134.75,799
134.79,844
134.83,758
134.86,817
134.9,775
134.93,758
134.97,730
135.01,762
135.04,755
135.08,761
135.12,763
135.15,762
135.19,763
135.23,760
135.27,783
135.31,779
135.34,768
135.38,827
135.42,767
135.46,753
135.5,806
135.54,816
135.58,806
135.61,713
135.65,750
135.69,800
135.73,831
135.76,772
135.8,795
135.84,740
135.87,823
135.91,748
135.95,784
135.98,756
136.02,768
136.06,788
136.09,715
136.13,757
136.17,775
136.2,811
136.24,805
136.28,778
136.32,813
136.36,763
136.4,788
136.43,757
136.47,753
136.51,784
136.55,780
136.59,812
136.63,757
136.67,768
136.7,837
136.74,804
136.78,781
136.81,808
136.85,821
136.89,768
136.92,796
136.96,794
137,798
137.03,753
137.07,771
137.1,762
137.14,816
137.18,753
137.22,810
137.26,731
137.29,781
137.33,797
137.37,776
137.41,808
137.45,753
137.49,746
137.52,807
137.56,806
137.6,786
137.64,772
137.68,788
137.72,841
137.75,797
137.79,797
137.83,810
137.86,797
137.9,769
137.93,803
137.97,811
138.01,743
138.04,803
138.08,780
138.12,755
138.15,830
138.19,718
138.23,778
138.27,821
138.31,804
138.34,806
138.38,800
138.42,813
138.46,798
138.5,800
138.54,827
138.58,814
138.61,734
138.65,819
138.69,815
138.73,820
138.76,848
138.8,798
138.84,782
138.87,801
138.91,838
138.95,806
138.98,776
139.02,763
139.06,780
139.09,746
139.13,881
139.17,782
139.2,778
139.24,794
139.28,734
139.32,882
139.36,789
139.4,802
139.43,830
139.47,754
139.51,793
139.55,801
139.59,777
139.63,799
139.67,776
139.7,847
139.74,778
139.78,813
139.81,804
139.85,773
139.89,778
139.92,797
139.96,823
140,821
140.03,771
140.07,795
140.1,825
140.14,769
140.18,807
140.22,821
140.26,818
140.29,765
140.33,816
140.37,874
140.41,835
140.45,780
140.49,782
140.52,791
140.56,832
140.6,863
140.64,804
140.68,781
140.72,809
140.75,782
140.79,869
140.83,821
140.86,748
140.9,777
140.93,830
140.97,792
141.01,771
141.04,806
141.08,846
141.12,821
141.15,834
141.19,804
141.23,823
141.27,797
141.31,803
141.34,799
141.38,843
141.42,770
141.46,792
141.5,791
141.54,757
141.58,812
141.61,820
141.65,821
141.69,768
141.73,883
141.76,838
141.8,822
141.84,848
141.87,833
141.91,809
141.95,829
141.98,781
142.02,838
142.06,797
142.09,789
142.13,787
142.17,846
142.2,781
142.24,782
142.28,834
142.32,815
142.36,827
142.4,802
142.43,822
142.47,798
142.51,770
142.55,881
142.59,800
142.63,831
142.67,811
142.7,849
142.74,832
142.78,785
142.81,836
142.85,850
142.89,825
142.92,808
142.96,816
143,818
143.03,831
143.07,818
143.1,864
143.14,819
143.18,796
143.22,861
143.26,823
143.29,754
143.33,786
143.37,841
143.41,785
143.45,794
143.49,845
143.52,849
143.56,873
143.6,856
143.64,781
143.68,827
143.72,835
143.75,801
143.79,861
143.83,772
143.86,915
143.9,801
143.93,801
143.97,814
144.01,800
144.04,840
144.08,818
144.12,856
144.15,802
144.19,840
144.23,829
144.27,810
144.31,839
144.34,858
144.38,842
144.42,838
144.46,799
144.5,808
144.54,820
144.58,842
144.61,873
144.65,834
144.69,870
144.73,824
144.76,821
144.8,870
144.84,804
144.87,806
144.91,845
144.95,916
144.98,843
145.02,832
145.06,862
145.09,783
145.13,807
145.17,825
145.2,804
145.24,831
145.28,789
145.32,840
145.36,811
145.4,778
145.43,874
145.47,866
145.51,836
145.55,884
145.59,952
145.63,867
145.67,832
145.7,848
145.74,876
145.78,864
145.81,927
145.85,894
145.89,865
145.92,885
145.96,839
146,804
146.03,825
146.07,817
146.1,832
146.14,856
146.18,819
146.22,807
146.26,842
146.29,880
146.33,803
146.37,871
146.41,819
146.45,856
146.49,833
146.52,866
146.56,834
146.6,851
146.64,843
146.68,874
146.72,876
146.75,854
146.79,850
146.83,806
146.86,818
146.9,852
146.93,839
146.97,799
147.01,879
147.04,816
147.08,827
147.12,873
147.15,844
147.19,847
147.23,820
147.27,827
147.31,888
147.34,852
147.38,867
147.42,806
147.46,855
147.5,859
147.54,837
147.58,805
147.61,856
147.65,852
147.69,835
147.73,860
147.76,847
147.8,896
147.84,869
147.87,876
147.91,829
147.95,909
147.98,866
148.02,872
148.06,842
148.09,850
148.13,901
148.17,860
148.2,904
148.24,792
148.28,845
148.32,865
148.36,849
148.4,870
148.43,929
148.47,877
148.51,910
148.55,888
148.59,882
148.63,947
148.67,903
148.7,870
148.74,918
148.78,855
148.81,829
148.85,820
148.89,924
148.92,858
148.96,851
149,918
149.03,874
149.07,848
149.1,864
149.14,866
149.18,818
149.22,833
149.26,870
149.29,904
149.33,873
149.37,943
149.41,928
149.45,831
149.49,905
149.52,907
149.56,906
149.6,905
149.64,799
149.68,859
149.72,890
149.75,878
149.79,930
149.83,863
149.86,842
149.9,873
149.93,907
149.97,862
150.01,845
150.04,857
150.08,820
150.12,877
150.15,905
150.19,865
150.23,909
150.27,917
150.31,880
150.34,854
150.38,948
150.42,884
150.46,903
150.5,888
150.54,855
150.58,901
150.61,869
150.65,946
150.69,881
150.73,932
150.76,861
150.8,885
150.84,861
150.87,898
150.91,843
150.95,853
150.98,908
151.02,899
151.06,841
151.09,896
151.13,921
151.17,924
151.2,889
151.24,824
151.28,842
151.32,950
151.36,892
151.4,890
151.43,932
151.47,902
151.51,875
151.55,912
151.59,908
151.63,829
151.67,890
151.7,885
151.74,921
151.78,893
151.81,874
151.85,841
151.89,882
151.92,927
151.96,902
152,890
152.03,898
152.07,868
152.1,884
152.14,894
152.18,863
152.22,856
152.26,919
152.29,901
152.33,893
152.37,926
152.41,953
152.45,901
152.49,866
152.52,911
152.56,948
152.6,920
152.64,867
152.68,934
152.72,943
152.76,919
152.79,967
152.83,907
152.87,965
152.91,896
152.95,938
152.99,900
153.02,928
153.06,905
153.1,917
153.14,933
153.18,899
153.22,956
153.26,891
153.3,949
153.34,906
153.38,964
153.42,946
153.46,965
153.5,908
153.54,939
153.58,956
153.62,892
153.66,898
153.71,988
153.75,936
153.79,922
153.83,893
153.87,984
153.91,912
153.95,894
153.99,922
154.03,946
154.07,914
154.11,941
154.15,973
154.19,950
154.24,908
154.28,901
154.32,963
154.36,950
154.41,941
154.45,920
154.49,932
154.54,942
154.58,1019
154.62,917
154.67,940
154.71,954
154.75,964
154.79,982
154.84,1043
154.88,995
154.92,976
154.97,953
155.01,927
155.05,989
155.09,953
155.14,981
155.18,903
155.23,1013
155.27,956
155.32,943
155.36,987
155.41,980
155.46,988
155.5,949
155.55,951
155.59,1051
155.64,980
155.68,1004
155.73,976
155.77,999
155.82,967
155.87,948
155.91,1010
155.96,991
156,990
156.05,944
156.09,923
156.14,955
156.19,952
156.23,957
156.28,938
156.33,982
156.38,1036
156.43,1043
156.48,1008
156.53,974
156.58,1052
156.62,1013
156.67,936
156.72,965
156.77,982
156.82,945
156.87,1020
156.92,994
156.96,1044
157.01,968
157.06,961
157.11,988
157.16,1011
157.21,944
157.26,993
157.31,1029
157.37,984
157.42,1045
157.47,1130
157.52,1043
157.58,1081
157.63,1053
157.68,1051
157.73,1033
157.78,1064
157.84,1061
157.89,1006
157.94,1122
157.99,1121
158.04,1032
158.1,1027
158.15,1066
158.2,1020
158.26,1104
158.32,1116
158.37,1064
158.43,1108
158.48,1097
158.54,1106
158.6,1209
158.65,1126
158.71,1135
158.76,1094
158.82,1100
158.88,1134
158.93,1207
158.99,1207
159.05,1106
159.1,1112
159.16,1201
159.22,1194
159.28,1206
159.34,1226
159.4,1183
159.46,1185
159.52,1290
159.58,1233
159.64,1217
159.7,1232
159.76,1188
159.83,1245
159.89,1294
159.95,1241
160.01,1343
160.07,1299
160.13,1367
160.19,1306
160.26,1323
160.32,1332
160.39,1406
160.46,1445
160.52,1416
160.59,1455
160.66,1449
160.72,1389
160.79,1491
160.86,1455
160.92,1519
160.99,1492
161.06,1450
161.12,1483
161.19,1516
161.26,1585
161.33,1609
161.41,1614
161.48,1606
161.55,1568
161.63,1662
161.7,1707
161.77,1660
161.85,1588
161.92,1708
161.99,1591
162.06,1657
162.14,1693
162.21,1606
162.3,1676
162.38,1651
162.46,1755
162.54,1645
162.62,1534
162.7,1713
162.78,1712
162.86,1664
162.94,1632
163.03,1620
163.11,1589
163.19,1666
163.28,1684
163.37,1657
163.46,1712
163.56,1632
163.65,1584
163.74,1504
163.83,1592
163.92,1458
164.01,1521
164.1,1530
164.2,1552
164.3,1545
164.4,1512
164.51,1503
164.61,1519
164.72,1521
164.82,1504
164.93,1495
165.03,1450
165.14,1507
165.25,1447
165.37,1551
165.49,1489
165.61,1455
165.74,1435
165.86,1445
165.98,1459
166.1,1373
166.23,1400
166.38,1477
166.52,1499
166.67,1386
166.82,1391
166.96,1324
167.11,1360
167.27,1460
167.46,1455
167.64,1462
167.82,1372
168,1346
168.2,1377
168.43,1400
168.68,1423
168.92,1344
169.18,1427
169.52,1493
169.89,1333
170.34,1508
