x            y_obs        weight       y_calc       y_bkg        
3.888        214.56       0.00466      0.0          0.0          
3.897        266.523      0.00375      0.0          0.0          
3.906        341.804      0.00293      0.0          0.0          
3.916        551.622      0.00181      0.0          0.0          
3.925        1165.91      0.00086      0.0          0.0          
3.934        2911.959     0.00034      0.0          0.0          
3.943        5618.336     0.00018      0.0          0.0          
3.952        7093.352     0.00014      0.0          0.0          
3.961        5460.575     0.00018      0.0          0.0          
3.971        2693.414     0.00037      0.0          0.0          
3.98         1581.217     0.00063      0.0          0.0          
3.989        1744.564     0.00057      0.0          0.0          
3.998        2983.635     0.00034      0.0          0.0          
4.007        5841.113     0.00017      0.0          0.0          
4.016        9623.764     0.0001       0.0          0.0          
4.025        12048.498    0.00008      0.0          0.0          
4.035        12028.674    0.00008      0.0          0.0          
4.044        10140.364    0.0001       0.0          0.0          
4.053        6890.728     0.00015      0.0          0.0          
4.062        3868.081     0.00026      0.0          0.0          
4.071        1907.348     0.00052      0.0          0.0          
4.08         945.194      0.00106      0.0          0.0          
4.089        552.963      0.00181      0.0          0.0          
4.099        367.063      0.00272      0.0          0.0          
4.108        281.112      0.00356      0.0          0.0          
4.117        232.257      0.00431      0.0          0.0          
4.126        198.621      0.00503      0.0          0.0          
4.135        179.019      0.00559      0.0          0.0          
4.144        164.528      0.00608      0.0          0.0          
4.153        150.185      0.00666      0.0          0.0          
4.163        139.466      0.00717      0.0          0.0          
4.172        129.86       0.0077       0.0          0.0          
4.181        124.658      0.00802      0.0          0.0          
4.19         117.76       0.00849      0.0          0.0          
4.199        110.364      0.00906      0.0          0.0          
4.208        109.537      0.00913      0.0          0.0          
4.217        102.299      0.00978      0.0          0.0          
4.227        100.48       0.00995      0.0          0.0          
4.236        98.447       0.01016      0.0          0.0          
4.245        97.514       0.01025      0.0          0.0          
4.254        96.797       0.01033      0.0          0.0          
4.263        89.917       0.01112      0.0          0.0          
4.272        91.797       0.01089      0.0          0.0          
4.281        91.695       0.01091      0.0          0.0          
4.291        86.214       0.0116       0.0          0.0          
4.3          87.768       0.01139      0.0          0.0          
4.309        88.918       0.01125      0.0          0.0          
4.318        89.757       0.01114      0.0          0.0          
4.327        87.004       0.01149      0.0          0.0          
4.336        84.332       0.01186      0.0          0.0          
4.346        83.881       0.01192      0.0          0.0          
4.355        78.892       0.01268      0.0          0.0          
4.364        82.618       0.0121       0.0          0.0          
4.373        85.322       0.01172      0.0          0.0          
4.382        82.782       0.01208      0.0          0.0          
4.391        81.452       0.01228      0.0          0.0          
4.4          82.885       0.01206      0.0          0.0          
4.41         83.081       0.01204      0.0          0.0          
4.419        82.377       0.01214      0.0          0.0          
4.428        84.928       0.01177      0.0          0.0          
4.437        85.534       0.01169      0.0          0.0          
4.446        89.276       0.0112       0.0          0.0          
4.455        91.141       0.01097      0.0          0.0          
4.464        93.254       0.01072      0.0          0.0          
4.474        94.923       0.01053      0.0          0.0          
4.483        103.063      0.0097       0.0          0.0          
4.492        111.407      0.00898      0.0          0.0          
4.501        124.537      0.00803      0.0          0.0          
4.51         156.0        0.00641      0.0          0.0          
4.519        210.002      0.00476      0.0          0.0          
4.528        323.595      0.00309      0.0          0.0          
4.538        582.371      0.00172      0.0          0.0          
4.547        950.609      0.00105      0.0          0.0          
4.556        1352.244     0.00074      0.0          0.0          
4.565        1419.901     0.0007       0.0          0.0          
4.574        1139.462     0.00088      0.0          0.0          
4.583        661.118      0.00151      0.0          0.0          
4.593        376.681      0.00265      0.0          0.0          
4.602        223.922      0.00447      0.0          0.0          
4.611        155.126      0.00645      0.0          0.0          
4.62         121.855      0.00821      0.0          0.0          
4.629        102.369      0.00977      0.0          0.0          
4.638        94.287       0.01061      0.0          0.0          
4.647        89.75        0.01114      0.0          0.0          
4.657        82.683       0.01209      0.0          0.0          
4.666        80.357       0.01244      0.0          0.0          
4.675        76.001       0.01316      0.0          0.0          
4.684        76.286       0.01311      0.0          0.0          
4.693        76.472       0.01308      0.0          0.0          
4.702        74.555       0.01341      0.0          0.0          
4.711        73.293       0.01364      0.0          0.0          
4.721        71.303       0.01402      0.0          0.0          
4.73         71.759       0.01394      0.0          0.0          
4.739        71.57        0.01397      0.0          0.0          
4.748        70.786       0.01413      0.0          0.0          
