#x	y_obs
7.989	115.781
7.998	136.138
8.007	169.047
8.016	237.015
8.026	327.499
8.035	441.326
8.044	562.106
8.053	664.659
8.062	715.769
8.071	703.966
8.081	650.621
8.09	576.908
8.099	498.291
8.108	413.991
8.117	323.491
8.126	247.762
8.136	188.445
8.145	145.528
8.154	119.819
8.163	102.502
8.172	93.486
8.181	88.083
8.191	86.082
8.2	80.818
8.209	79.064
8.218	79.257
8.227	78.605
8.236	77.75
8.246	76.757
8.255	78.173
8.264	76.251
8.273	77.183
8.282	75.83
8.291	76.801
8.301	76.15
8.31	75.492
8.319	77.557
8.328	79.186
8.337	75.619
8.346	76.325
8.356	76.909
8.365	73.65
8.374	74.534
8.383	73.483
8.392	73.903
8.401	75.32
8.411	73.759
8.42	72.112
8.429	72.787
8.438	71.57
8.447	73.778
8.456	73.236
8.466	72.735
8.475	73.616
8.484	71.717
8.493	71.995
8.502	71.854
8.511	71.266
8.521	72.365
8.53	72.269
8.539	72.84
8.548	71.929
8.557	70.713
8.566	73.091
8.576	71.292
8.585	72.793
8.594	72.236
8.603	72.315
8.612	73.749
8.621	71.895
8.631	73.15
8.64	72.983
8.649	70.86
8.658	72.628
8.667	72.221
8.676	72.816
8.686	71.005
8.695	70.266
8.704	73.532
8.713	73.125
8.722	73.052
8.731	71.935
8.741	73.259
8.75	72.525
8.759	73.439
8.768	73.49
8.777	74.433
8.786	75.643
8.796	75.105
8.805	73.69
8.814	75.808
8.823	75.122
8.832	77.508
8.841	77.589
8.851	78.644
8.86	78.11
8.869	80.98
8.878	84.081
8.887	86.153
8.896	91.847
8.906	99.672
8.915	107.937
8.924	125.507
8.933	145.432
8.942	174.862
8.951	207.304
8.961	244.488
8.97	283.857
8.979	323.311
8.988	361.896
8.997	396.179
9.006	428.663
9.016	454.352
9.025	474.274
9.034	484.112
9.043	477.071
9.052	458.941
9.061	428.614
9.071	390.138
9.08	344.543
9.089	300.638
9.098	261.828
9.107	238.01
9.116	224.999
9.126	224.562
9.135	211.478
9.144	197.649
9.153	182.45
9.162	153.856
9.171	134.83
9.181	113.705
9.19	98.63
9.199	91.076
9.208	85.842
9.217	83.515
9.226	80.806
9.236	79.253
9.245	77.286
9.254	77.63
9.263	74.598
9.272	75.656
9.282	75.586
9.291	75.504
9.3	75.114
9.309	73.874
9.318	74.052
9.327	72.986
9.337	73.136
9.346	74.16
9.355	73.306
9.364	73.07
9.373	71.831
9.382	72.524
9.392	73.088
9.401	72.84
9.41	72.835
9.419	73.073
9.428	72.35
9.437	71.448
9.447	73.452
9.456	71.768
9.465	72.444
9.474	71.251
9.483	71.713
9.492	72.294
9.502	70.692
9.511	72.773
9.52	72.111
9.529	72.58
9.538	72.731
9.547	73.048
9.557	73.128
9.566	72.083
9.575	71.745
9.584	72.139
9.593	72.404
9.603	72.479
9.612	72.766
9.621	70.957
9.63	72.836
9.639	72.594
9.648	71.472
9.658	72.467
9.667	75.545
9.676	73.385
9.685	74.719
9.694	74.755
9.703	74.253
9.713	74.299
9.722	76.253
9.731	73.25
9.74	73.702
9.749	75.387
9.758	74.928
9.768	75.197
9.777	75.62
9.786	75.71
9.795	76.443
9.804	76.547
9.814	81.998
9.823	86.755
9.832	91.406
9.841	100.395
9.85	112.341
9.859	128.25
9.869	147.997
9.878	169.182
9.887	185.363
9.896	192.617
9.905	190.187
9.914	182.631
9.924	178.678
9.933	205.147
9.942	256.989
9.951	330.798
9.96	372.276
9.97	362.722
9.979	301.255
9.988	224.182
9.997	163.305
10.006	127.517
10.015	106.084
10.025	94.579
10.034	87.845
10.043	84.368
10.052	82.591
10.061	80.693
10.07	79.427
10.08	80.159
10.089	79.007
10.098	78.85
10.107	78.967
10.116	78.89
10.125	77.669
10.135	78.663
10.144	81.017
10.153	82.64
10.162	86.838
10.171	93.63
10.181	106.078
10.19	127.02
10.199	164.665
10.208	200.257
10.217	225.831
10.226	223
10.236	197.108
10.245	161.61
10.254	129.573
10.263	108.21
10.272	94.542
10.282	88.358
10.291	84.306
10.3	81.088
10.309	79.279
10.318	77.008
10.327	77.443
10.337	77.126
10.346	78.299
10.355	77.744
10.364	78.781
10.373	76.652
10.382	77.848
10.392	76.925
10.401	78.772
10.41	77.315
10.419	77.785
10.428	77.672
10.438	77.489
10.447	77.969
10.456	79.643
10.465	78.486
10.474	80.639
10.483	79.054
10.493	80.192
10.502	81.757
10.511	82.183
10.52	82.35
10.529	82.201
10.539	85.858
10.548	86.876
10.557	88.489
10.566	90.779
10.575	96.537
10.584	101.888
10.594	113.214
10.603	131.54
10.612	160.481
10.621	198.892
10.63	245.079
10.639	300.179
10.649	356.813
10.658	411.961
10.667	461.529
10.676	493.609
10.685	515.524
10.695	516.255
10.704	504.465
10.713	471.013
10.722	428.074
10.731	373.58
10.74	315.538
10.75	259.796
10.759	209.443
10.768	168.997
10.777	139.86
10.786	121.24
10.796	108.073
10.805	98.347
10.814	92.867
10.823	90
10.832	86.891
10.841	84.639
10.851	84.012
10.86	82.471
10.869	83.067
10.878	82.302
10.887	81.347
10.897	80.095
10.906	81.496
10.915	78.777
10.924	79.8
10.933	79.882
10.942	79.652
10.952	78.539
10.961	77.93
10.97	78.605
10.979	79.603
10.988	78.553
10.998	78.821
11.007	80.342
11.016	78.496
11.025	78.728
11.034	79.746
11.043	79.542
11.053	78.736
11.062	78.432
11.071	77.484
11.08	77.389
11.089	79.554
11.099	78.762
11.108	79.461
