#x,y_calc
103.598,1.32408
103.6,1.32388
103.602,1.32368
103.604,1.32348
103.606,1.32328
103.608,1.32308
103.61,1.32288
103.612,1.32268
103.614,1.32248
103.616,1.32228
103.618,1.32208
103.62,1.32188
103.622,1.32168
103.624,1.32149
103.626,1.32129
103.628,1.32109
103.63,1.32089
103.632,1.3207
103.634,1.3205
103.636,1.3203
103.638,1.32011
103.64,1.31991
103.642,1.31971
103.644,1.31952
103.646,1.31932
103.648,1.31913
103.65,1.31893
103.652,1.31874
103.654,1.31855
103.656,1.31835
103.658,1.31816
103.66,1.31797
103.662,1.31777
103.664,1.31758
103.666,1.31739
103.668,1.3172
103.67,1.317
103.672,1.31681
103.674,1.31662
103.676,1.31643
103.678,1.31624
103.68,1.34379
103.682,1.34361
103.684,1.34343
103.686,1.34325
103.688,1.34307
103.69,1.34289
103.692,1.34271
103.694,1.34253
103.696,1.34235
103.698,1.34217
103.7,1.34199
103.702,1.34181
103.704,1.34163
103.706,1.34145
103.708,1.34127
103.71,1.3411
103.712,1.34092
103.714,1.34074
103.716,1.34056
103.718,1.34039
103.72,1.34021
103.722,1.34003
103.724,1.33986
103.726,1.33968
103.728,1.33951
103.73,1.33933
103.732,1.33916
103.734,1.33898
103.736,1.33881
103.738,1.33863
103.74,1.33846
103.742,1.33829
103.744,1.33811
103.746,1.33794
103.748,1.33777
103.75,1.33759
103.752,1.33742
103.754,1.33725
103.756,1.33708
103.758,1.33691
103.76,1.33673
103.762,1.33656
103.764,1.33639
103.766,1.33622
103.768,1.33605
103.77,1.33588
103.772,1.33571
103.774,1.33554
103.776,1.33537
103.778,1.3352
103.78,1.33504
103.782,1.33487
103.784,1.3347
103.786,1.33453
103.788,1.33436
103.79,1.3342
103.792,1.33403
103.794,1.33386
103.796,1.33369
103.798,1.33353
103.8,1.33336
103.802,1.3332
103.804,1.33303
103.806,1.33286
103.808,1.3327
103.81,1.33253
103.812,1.33237
103.814,1.3322
103.816,1.33204
103.818,1.33188
103.82,1.33171
103.822,1.33155
103.824,1.33138
103.826,1.33122
103.828,1.33106
103.83,1.3309
103.832,1.33073
103.834,1.33057
103.836,1.33041
103.838,1.33025
103.84,1.33009
103.842,1.32993
103.844,1.32976
103.846,1.3296
103.848,1.32944
103.85,1.32928
103.852,1.32912
103.854,1.32896
103.856,1.3288
103.858,1.32864
103.86,1.32849
103.862,1.32833
103.864,1.32817
103.866,1.32801
103.868,1.32785
103.87,1.32769
103.872,1.32754
103.874,1.32738
103.876,1.32722
103.878,1.32707
103.88,1.32691
103.882,1.32675
103.884,1.3266
103.886,1.32644
103.888,1.32628
103.89,1.32613
103.892,1.32597
103.894,1.32582
103.896,1.32566
103.898,1.32551
103.9,1.32535
103.902,1.3252
103.904,1.32505
103.906,1.32489
103.908,1.32474
103.91,1.32459
103.912,1.32443
103.914,1.32428
103.916,1.32413
103.918,1.32398
103.92,1.32382
103.922,1.32367
103.924,1.32352
103.926,1.32337
103.928,1.32322
103.93,1.32307
103.932,1.32292
103.934,1.32277
103.936,1.32262
103.938,1.32247
103.94,1.32232
103.942,1.32217
103.944,1.32202
103.946,1.32187
103.948,1.32172
103.95,1.32157
103.952,1.32142
103.954,1.32127
103.956,1.32113
103.958,1.32098
103.96,1.32083
103.962,1.32068
103.964,1.32054
103.966,1.32039
103.968,1.32024
103.97,1.3201
103.972,1.31995
103.974,1.3198
103.976,1.31966
103.978,1.31951
103.98,1.31937
103.982,1.31922
103.984,1.31908
103.986,1.31893
103.988,1.31879
103.99,1.31864
103.992,1.3185
103.994,1.31836
103.996,1.31821
103.998,1.31807
104,1.31793
104.002,1.31778
104.004,1.31764
104.006,1.3175
104.008,1.31735
104.01,1.31721
104.012,1.31707
104.014,1.31693
104.016,1.31679
104.018,1.31665
104.02,1.3165
104.022,1.31636
104.024,1.31622
104.026,1.31608
104.028,1.31594
104.03,1.3158
104.032,1.31566
104.034,1.31552
104.036,1.31538
104.038,1.31524
104.04,1.31511
104.042,1.31497
104.044,1.31483
104.046,1.31469
104.048,1.31455
104.05,1.31441
104.052,1.31428
104.054,1.31414
104.056,1.314
104.058,1.31386
104.06,1.31373
104.062,1.31359
104.064,1.31345
104.066,1.31332
104.068,1.31318
104.07,1.31305
104.072,1.31291
104.074,1.31278
104.076,1.31264
104.078,1.31251
104.08,1.31237
104.082,1.31224
104.084,1.3121
104.086,1.31197
104.088,1.31183
104.09,1.3117
104.092,1.31157
104.094,1.31143
104.096,1.3113
104.098,1.31117
104.1,1.31103
104.102,1.3109
104.104,1.31077
104.106,1.31064
104.108,1.3105
104.11,1.31037
104.112,1.31024
104.114,1.31011
104.116,1.30998
104.118,1.30985
104.12,1.30972
104.122,1.30959
104.124,1.30945
104.126,1.30932
104.128,1.30919
104.13,1.30906
104.132,1.30894
104.134,1.30881
104.136,1.30868
104.138,1.30855
104.14,1.30842
104.142,1.30829
104.144,1.30816
104.146,1.30803
104.148,1.30791
104.15,1.30778
104.152,1.30765
104.154,1.30752
104.156,1.3074
104.158,1.30727
104.16,1.30714
104.162,1.30701
104.164,1.30689
104.166,1.30676
104.168,1.30664
104.17,1.30651
104.172,1.30638
104.174,1.30626
104.176,1.30613
104.178,1.30601
104.18,1.30588
104.182,1.30576
104.184,1.30563
104.186,1.30551
104.188,1.30538
104.19,1.30526
104.192,1.30514
104.194,1.30501
104.196,1.30489
104.198,1.30477
104.2,1.30464
104.202,1.30452
104.204,1.3044
104.206,1.30428
104.208,1.30415
104.21,1.30403
104.212,1.30391
104.214,1.30379
104.216,1.30367
104.218,1.30354
104.22,1.30342
104.222,1.3033
104.224,1.30318
104.226,1.30306
104.228,1.30294
104.23,1.30282
104.232,1.3027
104.234,1.30258
104.236,1.30246
104.238,1.30234
104.24,1.30222
104.242,1.3021
104.244,1.30198
104.246,1.30186
104.248,1.30174
104.25,1.30163
104.252,1.30151
104.254,1.30139
104.256,1.30127
104.258,1.30115
104.26,1.30104
104.262,1.30092
104.264,1.3008
104.266,1.30069
104.268,1.30057
104.27,1.30045
104.272,1.30034
104.274,1.30022
104.276,1.3001
104.278,1.29999
104.28,1.29987
104.282,1.29976
104.284,1.29964
104.286,1.29953
104.288,1.29941
104.29,1.29929
104.292,1.29918
104.294,1.29907
104.296,1.29895
104.298,1.29884
104.3,1.29872
104.302,1.29861
104.304,1.2985
104.306,1.29838
104.308,1.29827
104.31,1.29816
104.312,1.29804
104.314,1.29793
104.316,1.29782
104.318,1.29771
104.32,1.29759
104.322,1.29748
104.324,1.29737
104.326,1.29726
104.328,1.29715
104.33,1.29703
104.332,1.29692
104.334,1.29681
104.336,1.2967
104.338,1.29659
104.34,1.29648
104.342,1.29637
104.344,1.29626
104.346,1.29615
104.348,1.29604
104.35,1.29593
104.352,1.29582
104.354,1.29571
104.356,1.2956
104.358,1.29549
104.36,1.29538
104.362,1.29528
104.364,1.29517
104.366,1.29506
104.368,1.29495
104.37,1.29484
104.372,1.29474
104.374,1.29463
104.376,1.29452
104.378,1.29441
104.38,1.29431
104.382,1.2942
104.384,1.29409
104.386,1.29399
104.388,1.29388
104.39,1.29377
104.392,1.29367
104.394,1.29356
104.396,1.29346
104.398,1.29335
104.4,1.29324
104.402,1.29314
104.404,1.29303
104.406,1.29293
104.408,1.29282
104.41,1.29272
104.412,1.29262
104.414,1.29251
104.416,1.29241
104.418,1.2923
104.42,1.2922
104.422,1.2921
104.424,1.29199
104.426,1.29189
104.428,1.29179
104.43,1.29168
104.432,1.29158
104.434,1.29148
104.436,1.29138
104.438,1.29127
104.44,1.29117
104.442,1.29107
104.444,1.29097
104.446,1.29087
104.448,1.29076
104.45,1.29066
104.452,1.29056
104.454,1.29046
104.456,1.29036
104.458,1.29026
104.46,1.29016
104.462,1.29006
104.464,1.28996
104.466,1.28986
104.468,1.28976
104.47,1.28966
104.472,1.28956
104.474,1.28946
104.476,1.28936
104.478,1.28926
104.48,1.28916
104.482,1.28906
104.484,1.28896
104.486,1.28887
104.488,1.28877
104.49,1.28867
104.492,1.28857
104.494,1.28847
104.496,1.28838
104.498,1.28828
104.5,1.28818
104.502,1.28808
104.504,1.28799
104.506,1.28789
104.508,1.28779
104.51,1.2877
104.512,1.2876
104.514,1.2875
104.516,1.28741
104.518,1.28731
104.52,1.28722
104.522,1.28712
104.524,1.28702
104.526,1.28693
104.528,1.28683
104.53,1.28674
104.532,1.28664
104.534,1.28655
104.536,1.28645
104.538,1.28636
104.54,1.28627
104.542,1.28617
104.544,1.28608
104.546,1.28598
104.548,1.28589
104.55,1.2858
104.552,1.2857
104.554,1.28561
104.556,1.28552
104.558,1.28542
104.56,1.28533
104.562,1.28524
104.564,1.28515
104.566,1.28505
104.568,1.28496
104.57,1.28487
104.572,1.28478
104.574,1.28469
104.576,1.28459
104.578,1.2845
104.58,1.28441
104.582,1.28432
104.584,1.28423
104.586,1.28414
104.588,1.28405
104.59,1.28396
104.592,1.28387
104.594,1.28378
104.596,1.28369
104.598,1.2836
104.6,1.28351
104.602,1.28342
104.604,1.28333
104.606,1.28324
104.608,1.28315
104.61,1.28306
104.612,1.28297
104.614,1.28288
104.616,1.28279
104.618,1.28271
104.62,1.28262
104.622,1.28253
104.624,1.28244
104.626,1.28235
104.628,1.28227
104.63,1.28218
104.632,1.28209
104.634,1.282
104.636,1.28192
104.638,1.28183
104.64,1.28174
104.642,1.28166
104.644,1.28157
104.646,1.28148
104.648,1.2814
104.65,1.28131
104.652,1.28122
104.654,1.28114
104.656,1.28105
104.658,1.28097
104.66,1.28088
104.662,1.2808
104.664,1.28071
104.666,1.28063
104.668,1.28054
104.67,1.28046
104.672,1.28037
104.674,1.28029
104.676,1.2802
104.678,1.28012
104.68,1.28003
104.682,1.27995
104.684,1.27987
104.686,1.27978
104.688,1.2797
104.69,1.27962
104.692,1.27953
104.694,1.27945
104.696,1.27937
104.698,1.27929
104.7,1.2792
104.702,1.27912
104.704,1.27904
104.706,1.27896
104.708,1.27887
104.71,1.27879
104.712,1.27871
104.714,1.27863
104.716,1.27855
104.718,1.27847
104.72,1.27838
104.722,1.2783
104.724,1.27822
104.726,1.27814
104.728,1.27806
104.73,1.27798
104.732,1.2779
104.734,1.27782
104.736,1.27774
104.738,1.27766
104.74,1.27758
104.742,1.2775
104.744,1.27742
104.746,1.27734
104.748,1.27726
104.75,1.27718
104.752,1.2771
104.754,1.27702
104.756,1.27695
104.758,1.27687
104.76,1.27679
104.762,1.27671
104.764,1.27663
104.766,1.27655
104.768,1.27648
104.77,1.2764
104.772,1.27632
104.774,1.27624
104.776,1.27617
104.778,1.27609
104.78,1.27601
104.782,1.27593
104.784,1.27586
104.786,1.27578
104.788,1.2757
104.79,1.27563
104.792,1.27555
104.794,1.27548
104.796,1.2754
104.798,1.27532
104.8,1.27525
104.802,1.27517
104.804,1.2751
104.806,1.27502
104.808,1.27495
104.81,1.27487
104.812,1.2748
104.814,1.27472
104.816,1.27465
104.818,1.27457
104.82,1.2745
104.822,1.27442
104.824,1.27435
104.826,1.27427
104.828,1.2742
104.83,1.27413
104.832,1.27405
104.834,1.27398
104.836,1.27391
104.838,1.27383
104.84,1.27376
104.842,1.27369
104.844,1.27361
104.846,1.27354
104.848,1.27347
104.85,1.2734
104.852,1.27332
104.854,1.27325
104.856,1.27318
104.858,1.27311
104.86,1.27303
104.862,1.27296
104.864,1.27289
104.866,1.27282
104.868,1.27275
104.87,1.27268
104.872,1.27261
104.874,1.27253
104.876,1.27246
104.878,1.27239
104.88,1.28022
104.882,1.28015
104.884,1.28008
104.886,1.28001
104.888,1.27994
104.89,1.27988
104.892,1.27981
104.894,1.27974
104.896,1.27967
104.898,1.27961
104.9,1.27954
104.902,1.27947
104.904,1.27941
104.906,1.27934
104.908,1.27927
104.91,1.27921
104.912,1.27914
104.914,1.27908
104.916,1.27901
104.918,1.27894
104.92,1.27888
104.922,1.27881
104.924,1.27875
104.926,1.27868
104.928,1.27862
104.93,1.27855
104.932,1.27849
104.934,1.27842
104.936,1.27836
104.938,1.27829
104.94,1.27823
104.942,1.27816
104.944,1.2781
104.946,1.27804
104.948,1.27797
104.95,1.27791
104.952,1.27784
104.954,1.27778
104.956,1.27772
104.958,1.27765
104.96,1.27759
104.962,1.27753
104.964,1.27746
104.966,1.2774
104.968,1.27734
104.97,1.27728
104.972,1.27721
104.974,1.27715
104.976,1.27709
104.978,1.27703
104.98,1.27697
104.982,1.2769
104.984,1.27684
104.986,1.27678
104.988,1.27672
104.99,1.27666
104.992,1.2766
104.994,1.27654
104.996,1.27647
104.998,1.27641
105,1.27635
105.002,1.27629
105.004,1.27623
105.006,1.27617
105.008,1.27611
105.01,1.27605
105.012,1.27599
105.014,1.27593
105.016,1.27587
105.018,1.27581
105.02,1.27575
105.022,1.27569
105.024,1.27563
105.026,1.27557
105.028,1.27552
105.03,1.27546
105.032,1.2754
105.034,1.27534
105.036,1.27528
105.038,1.27522
105.04,1.27516
105.042,1.27511
105.044,1.27505
105.046,1.27499
105.048,1.27493
105.05,1.27487
105.052,1.27482
105.054,1.27476
105.056,1.2747
105.058,1.27464
105.06,1.27459
105.062,1.27453
105.064,1.27447
105.066,1.27442
105.068,1.27436
105.07,1.2743
105.072,1.27425
105.074,1.27419
105.076,1.27413
105.078,1.27408
105.08,1.27402
105.082,1.27397
105.084,1.27391
105.086,1.27386
105.088,1.2738
105.09,1.27374
105.092,1.27369
105.094,1.27363
105.096,1.27358
105.098,1.27352
105.1,1.27347
105.102,1.27341
105.104,1.27336
105.106,1.27331
105.108,1.27325
105.11,1.2732
105.112,1.27314
105.114,1.27309
105.116,1.27304
105.118,1.27298
105.12,1.27293
105.122,1.27287
105.124,1.27282
105.126,1.27277
105.128,1.27271
105.13,1.27266
105.132,1.27261
105.134,1.27256
105.136,1.2725
105.138,1.27245
105.14,1.2724
105.142,1.27235
105.144,1.27229
105.146,1.27224
105.148,1.27219
105.15,1.27214
105.152,1.27209
105.154,1.27203
105.156,1.27198
105.158,1.27193
105.16,1.27188
105.162,1.27183
105.164,1.27178
105.166,1.27173
105.168,1.27167
105.17,1.27162
105.172,1.27157
105.174,1.27152
105.176,1.27147
105.178,1.27142
105.18,1.27137
105.182,1.27132
105.184,1.27127
105.186,1.27122
105.188,1.27117
105.19,1.27112
105.192,1.27107
105.194,1.27102
105.196,1.27097
105.198,1.27092
105.2,1.27088
105.202,1.27083
105.204,1.27078
105.206,1.27073
105.208,1.27068
105.21,1.27063
105.212,1.27058
105.214,1.27053
105.216,1.27049
105.218,1.27044
105.22,1.27039
105.222,1.27034
105.224,1.27029
105.226,1.27025
105.228,1.2702
105.23,1.27015
105.232,1.2701
105.234,1.27006
105.236,1.27001
105.238,1.26996
105.24,1.26992
105.242,1.26987
105.244,1.26982
105.246,1.26978
105.248,1.26973
105.25,1.26968
105.252,1.26964
105.254,1.26959
105.256,1.26954
105.258,1.2695
105.26,1.26945
105.262,1.26941
105.264,1.26936
105.266,1.26932
105.268,1.26927
105.27,1.26923
105.272,1.26918
105.274,1.26914
105.276,1.26909
105.278,1.26905
105.28,1.269
105.282,1.26896
105.284,1.26891
105.286,1.26887
105.288,1.26882
105.29,1.26878
105.292,1.26873
105.294,1.26869
105.296,1.26865
105.298,1.2686
105.3,1.26856
105.302,1.26852
105.304,1.26847
105.306,1.26843
105.308,1.26839
105.31,1.26834
105.312,1.2683
105.314,1.26826
105.316,1.26821
105.318,1.26817
105.32,1.26813
105.322,1.26809
105.324,1.26804
105.326,1.268
105.328,1.26796
105.33,1.26792
105.332,1.26788
105.334,1.26783
105.336,1.26779
105.338,1.26775
105.34,1.26771
105.342,1.26767
105.344,1.26763
105.346,1.26758
105.348,1.26754
105.35,1.27145
105.352,1.27141
105.354,1.27137
105.356,1.27133
105.358,1.27129
105.36,1.27125
105.362,1.27121
105.364,1.27117
105.366,1.27113
105.368,1.27109
105.37,1.27106
105.372,1.27102
105.374,1.27098
105.376,1.27094
105.378,1.2709
105.38,1.27086
105.382,1.27082
105.384,1.27079
105.386,1.27075
105.388,1.27071
105.39,1.27067
105.392,1.27064
105.394,1.2706
105.396,1.27056
105.398,1.27052
105.4,1.27049
105.402,1.27045
105.404,1.27041
105.406,1.27037
105.408,1.27034
105.41,1.2703
105.412,1.27026
105.414,1.27023
105.416,1.27019
105.418,1.27016
105.42,1.27012
105.422,1.27008
105.424,1.27005
105.426,1.18032
105.428,1.18034
105.43,1.18035
105.432,1.18037
105.434,1.18039
105.436,1.18041
105.438,1.18042
105.44,1.18044
105.442,1.18046
105.444,1.18048
105.446,1.18049
105.448,1.18051
105.45,1.18053
105.452,1.18055
105.454,1.18057
105.456,1.18058
105.458,1.1806
105.46,1.18062
105.462,1.18064
105.464,1.18066
105.466,1.18067
105.468,1.18069
105.47,1.18071
105.472,1.18073
105.474,1.18075
105.476,1.18077
105.478,1.18079
105.48,1.1808
105.482,1.18082
105.484,1.18084
105.486,1.18086
105.488,1.18088
105.49,1.1809
105.492,1.18092
105.494,1.18094
105.496,1.18096
105.498,1.18097
105.5,1.18099
105.502,1.18101
105.504,1.18103
105.506,1.18105
105.508,1.18107
105.51,1.18109
105.512,1.18111
105.514,1.18113
105.516,1.18115
105.518,1.18117
105.52,1.18119
105.522,1.18121
105.524,1.18123
105.526,1.18125
105.528,1.18127
105.53,1.18129
105.532,1.18131
105.534,1.18133
105.536,1.18135
105.538,1.18137
105.54,1.18139
105.542,1.18141
105.544,1.18143
105.546,1.18145
105.548,1.18147
105.55,1.18149
105.552,1.18151
105.554,1.18153
105.556,1.18156
105.558,1.18158
105.56,1.1816
105.562,1.18162
105.564,1.18164
105.566,1.18166
105.568,1.18168
105.57,1.1817
105.572,1.18172
105.574,1.18174
105.576,1.18177
105.578,1.18179
105.58,1.18181
105.582,1.18183
105.584,1.18185
105.586,1.18187
105.588,1.18189
105.59,1.18192
105.592,1.18194
105.594,1.18196
105.596,1.18198
105.598,1.182
105.6,1.18203
105.602,1.18205
105.604,1.18207
105.606,1.18209
105.608,1.18211
105.61,1.18214
105.612,1.18216
105.614,1.18218
105.616,1.1822
105.618,1.18223
105.62,1.18225
105.622,1.18227
105.624,1.18229
105.626,1.18232
105.628,1.18234
105.63,1.18236
105.632,1.18239
105.634,1.18241
105.636,1.18243
105.638,1.18245
105.64,1.18248
105.642,1.1825
105.644,1.18252
105.646,1.18255
105.648,1.18257
105.65,1.18259
105.652,1.18262
105.654,1.18264
105.656,1.18266
105.658,1.18269
105.66,1.18271
105.662,1.18273
105.664,1.18276
105.666,1.18278
105.668,1.18281
105.67,1.18283
105.672,1.18285
105.674,1.18288
105.676,1.1829
105.678,1.18293
105.68,1.18295
105.682,1.18297
105.684,1.183
105.686,1.18302
105.688,1.18305
105.69,1.18307
105.692,1.1831
105.694,1.18312
105.696,1.18314
105.698,1.18317
105.7,1.18319
105.702,1.18322
105.704,1.18324
105.706,1.18327
105.708,1.18329
105.71,1.18332
105.712,1.18334
105.714,1.18337
105.716,1.18339
105.718,1.18342
105.72,1.18344
105.722,1.18347
105.724,1.18349
105.726,1.18352
105.728,1.18354
105.73,1.18357
105.732,1.1836
105.734,1.18362
105.736,1.18365
105.738,1.18367
105.74,1.1837
105.742,1.18372
105.744,1.18375
105.746,1.18378
105.748,1.1838
105.75,1.18383
105.752,1.18385
105.754,1.18388
105.756,1.13907
105.758,1.13913
105.76,1.13918
105.762,1.13923
105.764,1.13928
105.766,1.13934
105.768,1.13939
105.77,1.13944
105.772,1.1395
105.774,1.13955
105.776,1.1396
105.778,1.13965
105.78,1.13971
105.782,1.13976
105.784,1.13981
105.786,1.13987
105.788,1.13992
105.79,1.13997
105.792,1.14003
105.794,1.14008
105.796,1.14013
105.798,1.14019
105.8,1.14024
105.802,1.14029
105.804,1.14035
105.806,1.1404
105.808,1.14045
105.81,1.14051
105.812,1.14056
105.814,1.14062
105.816,1.14067
105.818,1.14072
105.82,1.14078
105.822,1.14083
105.824,1.14088
105.826,1.14094
105.828,1.14099
105.83,1.14104
105.832,1.1411
105.834,1.14115
105.836,1.14121
105.838,1.14126
105.84,1.14131
105.842,1.14137
105.844,1.14142
105.846,1.14148
105.848,1.14153
105.85,1.14158
105.852,1.14164
105.854,1.14169
105.856,1.14175
105.858,1.1418
105.86,1.14186
105.862,1.14191
105.864,1.14197
105.866,1.14202
105.868,1.14207
105.87,1.14213
105.872,1.14218
105.874,1.14224
105.876,1.14229
105.878,1.14235
105.88,1.1424
105.882,1.14246
105.884,1.14251
105.886,1.14256
105.888,1.14262
105.89,1.14267
105.892,1.14273
105.894,1.14278
105.896,1.14284
105.898,1.14289
105.9,1.14295
105.902,1.143
105.904,1.14306
105.906,1.14311
105.908,1.14317
105.91,1.14322
105.912,1.14328
105.914,1.14333
105.916,1.14339
105.918,1.14344
105.92,1.1435
105.922,1.14356
105.924,1.14361
105.926,1.14367
105.928,1.14372
105.93,1.14378
105.932,1.14383
105.934,1.14389
105.936,1.14394
105.938,1.144
105.94,1.14405
105.942,1.14411
105.944,1.14417
105.946,1.14422
105.948,1.14428
105.95,1.14433
105.952,1.14439
105.954,1.14444
105.956,1.1445
105.958,1.14456
105.96,1.14461
105.962,1.14467
105.964,1.14472
105.966,1.14478
105.968,1.14484
105.97,1.14489
105.972,1.14495
105.974,1.145
105.976,1.14506
105.978,1.14512
105.98,1.14517
105.982,1.14523
105.984,1.14529
105.986,1.14534
105.988,1.1454
105.99,1.14545
105.992,1.14551
105.994,1.14557
105.996,1.14562
105.998,1.14568
106,1.14574
106.002,1.14579
106.004,1.14585
106.006,1.14591
106.008,1.14596
106.01,1.14602
106.012,1.14608
106.014,1.14613
106.016,1.14619
106.018,1.14625
106.02,1.1463
106.022,1.14636
106.024,1.14642
106.026,1.14648
106.028,1.14653
106.03,1.14659
106.032,1.14665
106.034,1.1467
106.036,1.14676
106.038,1.14682
106.04,1.14688
106.042,1.14693
106.044,1.14699
106.046,1.14705
106.048,1.1471
106.05,1.14716
106.052,1.14722
106.054,1.14728
106.056,1.14733
106.058,1.14739
106.06,1.14745
106.062,1.14751
106.064,1.14756
106.066,1.14762
106.068,1.14768
106.07,1.14774
106.072,1.1478
106.074,1.14785
106.076,1.14791
106.078,1.14797
106.08,1.14803
106.082,1.14808
106.084,1.14814
106.086,1.1482
106.088,1.14826
106.09,1.14832
106.092,1.14838
106.094,1.14843
106.096,1.14849
106.098,1.14855
106.1,1.14861
106.102,1.14867
106.104,1.14872
106.106,1.14878
106.108,1.14884
106.11,1.1489
106.112,1.14896
106.114,1.14902
106.116,1.14907
106.118,1.14913
106.12,1.14919
106.122,1.14925
106.124,1.14931
106.126,1.14937
106.128,1.14943
106.13,1.14949
106.132,1.14954
106.134,1.1496
106.136,1.14966
106.138,1.14972
106.14,1.14978
106.142,1.14984
106.144,1.1499
106.146,1.14996
106.148,1.15002
106.15,1.15008
106.152,1.15013
106.154,1.15019
106.156,1.15025
106.158,1.15031
106.16,1.15037
106.162,1.15043
106.164,1.15049
106.166,1.15055
106.168,1.15061
106.17,1.15067
106.172,1.15073
106.174,1.15079
106.176,1.15085
106.178,1.15091
106.18,1.15097
106.182,1.15103
106.184,1.15109
106.186,1.15115
106.188,1.1512
106.19,1.15126
106.192,1.15132
106.194,1.15138
106.196,1.15144
106.198,1.1515
106.2,1.15156
106.202,1.15162
106.204,1.15168
106.206,1.15174
106.208,1.1518
106.21,1.15186
106.212,1.15193
106.214,1.15199
106.216,1.15205
106.218,1.15211
106.22,1.15217
106.222,1.15223
106.224,1.15229
106.226,1.15235
106.228,1.15241
106.23,1.15247
106.232,1.15253
106.234,1.15259
106.236,1.15265
106.238,1.15271
106.24,1.15277
106.242,1.15283
106.244,1.15289
106.246,1.15295
106.248,1.15301
106.25,1.15308
106.252,1.15314
106.254,1.1532
106.256,1.15326
106.258,1.15332
106.26,1.15338
106.262,1.15344
106.264,1.1535
106.266,1.15356
106.268,1.15363
106.27,1.15369
106.272,1.15375
106.274,1.15381
106.276,1.15387
106.278,1.15393
106.28,1.15399
106.282,1.15406
106.284,1.15412
106.286,1.15418
106.288,1.15424
106.29,1.1543
106.292,1.15436
106.294,1.15443
106.296,1.15449
106.298,1.15455
106.3,1.15461
106.302,1.15467
106.304,1.15473
106.306,1.1548
106.308,1.15486
106.31,1.15492
106.312,1.15498
106.314,1.15504
106.316,1.15511
106.318,1.15517
106.32,1.15523
106.322,1.15529
106.324,1.15536
106.326,1.15542
106.328,1.15548
106.33,1.15554
106.332,1.1556
106.334,1.15567
106.336,1.15573
106.338,1.15579
106.34,1.15585
106.342,1.15592
106.344,1.15598
106.346,1.15604
106.348,1.15611
106.35,1.15617
106.352,1.15623
106.354,1.15629
106.356,1.15636
106.358,1.15642
106.36,1.15648
106.362,1.15655
106.364,1.15661
106.366,1.15667
106.368,1.15673
106.37,1.1568
106.372,1.15686
106.374,1.15692
106.376,1.15699
106.378,1.15705
106.38,1.15711
106.382,1.15718
106.384,1.15724
106.386,1.1573
106.388,1.15737
106.39,1.15743
106.392,1.15749
106.394,1.15756
106.396,1.15762
106.398,1.15769
106.4,1.15775
106.402,1.15781
106.404,1.15788
106.406,1.15794
106.408,1.158
106.41,1.15807
106.412,1.15813
106.414,1.1582
106.416,1.15826
106.418,1.15832
106.42,1.15839
106.422,1.15845
106.424,1.15852
106.426,1.15858
106.428,1.15865
106.43,1.15871
106.432,1.15877
106.434,1.15884
106.436,1.1589
106.438,1.15897
106.44,1.15903
106.442,1.1591
106.444,1.15916
106.446,1.15923
106.448,1.15929
106.45,1.15936
106.452,1.15942
106.454,1.15948
106.456,1.15955
106.458,1.15961
106.46,1.15968
106.462,1.15974
106.464,1.15981
106.466,1.15987
106.468,1.15994
106.47,1.16
106.472,1.16007
106.474,1.16013
106.476,1.1602
106.478,1.16026
106.48,1.16033
106.482,1.1604
106.484,1.16046
106.486,1.16053
106.488,1.16059
106.49,1.16066
106.492,1.16072
106.494,1.16079
106.496,1.16085
106.498,1.16092
106.5,1.16099
106.502,1.16105
106.504,1.16112
106.506,1.16118
106.508,1.16125
106.51,1.16131
106.512,1.16138
106.514,1.16145
106.516,1.16151
106.518,1.16158
106.52,1.16164
106.522,1.16171
106.524,1.16178
106.526,1.16184
106.528,1.16191
106.53,1.16198
106.532,1.16204
106.534,1.16211
106.536,1.16217
106.538,1.16224
106.54,1.16231
106.542,1.16237
106.544,1.16244
106.546,1.16251
106.548,1.16257
106.55,1.16264
106.552,1.16271
106.554,1.16277
106.556,1.16284
106.558,1.16291
106.56,1.16298
106.562,1.16304
106.564,1.16311
106.566,1.16318
106.568,1.16324
106.57,1.16331
106.572,1.16338
106.574,1.16344
106.576,1.16351
106.578,1.16358
106.58,1.16365
106.582,1.16371
106.584,1.16378
106.586,1.16385
106.588,1.16392
106.59,1.16398
106.592,1.16405
106.594,1.16412
106.596,1.16419
106.598,1.16425
106.6,1.16432
106.602,1.16439
106.604,1.16446
106.606,1.16453
106.608,1.16459
106.61,1.16466
106.612,1.16473
106.614,1.1648
106.616,1.16487
106.618,1.16493
106.62,1.165
106.622,1.16507
106.624,1.16514
106.626,1.16521
106.628,1.16528
106.63,1.16534
106.632,1.16541
106.634,1.16548
106.636,1.16555
106.638,1.16562
106.64,1.16569
106.642,1.16575
106.644,1.16582
106.646,1.16589
106.648,1.16596
106.65,1.16603
106.652,1.1661
106.654,1.16617
106.656,1.16624
106.658,1.16631
106.66,1.16637
106.662,1.16644
106.664,1.16651
106.666,1.16658
106.668,1.16665
106.67,1.16672
106.672,1.16679
106.674,1.16686
106.676,1.16693
106.678,1.167
106.68,1.16707
106.682,1.16714
106.684,1.16721
106.686,1.16728
106.688,1.16735
106.69,1.16742
106.692,1.16749
106.694,1.16755
106.696,1.16762
106.698,1.16769
106.7,1.16776
106.702,1.16783
106.704,1.1679
106.706,1.16797
106.708,1.16804
